replicate,T_K,T_C,t_eq,ErrTraj,t_eq_mi
7,303.15,30.0,500.0,-0.026641809901819278,207.07070707070704
7,308.15,35.0,500.0,-7.811317812729127,318.1818181818182
7,313.15,40.0,353.5353535353535,-6.809428656309411e-05,80.8080808080808
8,283.15,10.0,500.0,1.126927820495292,500.0
8,288.15,15.0,500.0,0.26478889034208125,500.0
8,293.15,20.0,500.0,0.11501577546638081,500.0
8,298.15,25.0,500.0,0.5315225339848071,500.0
8,303.15,30.0,500.0,-0.03660775091361314,257.57575757575756
8,308.15,35.0,500.0,0.6959345228643546,272.7272727272727
8,313.15,40.0,500.0,1.9506807573214389,383.83838383838383
9,283.15,10.0,500.0,0.5034012254246587,500.0
9,288.15,15.0,500.0,0.28018926941896455,500.0
9,293.15,20.0,500.0,0.6885273648757182,500.0
9,298.15,25.0,500.0,0.3333305080898098,500.0
9,303.15,30.0,500.0,-0.042534637412506404,151.5151515151515
9,308.15,35.0,500.0,-3.6200063931132966,434.3434343434343
9,313.15,40.0,500.0,0.21701153750234917,500.0
10,283.15,10.0,500.0,1.375205993382219,500.0
10,288.15,15.0,500.0,0.2609386724841824,500.0
10,293.15,20.0,500.0,0.8463802754745402,500.0
10,298.15,25.0,479.7979797979798,0.3100243309329249,439.3939393939394
10,303.15,30.0,500.0,0.12189805160050626,247.47474747474746
10,308.15,35.0,404.04040404040404,-0.8236177314577203,404.04040404040404
10,313.15,40.0,500.0,-2.053941404090634,500.0
11,283.15,10.0,500.0,0.31361581691416396,500.0
11,288.15,15.0,500.0,0.359774158515629,500.0
11,293.15,20.0,500.0,0.6506482662101822,500.0
11,298.15,25.0,479.7979797979798,0.6047434809116587,414.1414141414141
11,303.15,30.0,500.0,0.12344063863519332,333.3333333333333
11,308.15,35.0,500.0,-3.128014789400255,343.4343434343434
11,313.15,40.0,282.8282828282828,0.016268341008710354,80.8080808080808
12,283.15,10.0,500.0,0.4557710030920524,500.0
12,288.15,15.0,500.0,0.313815972789392,500.0
12,293.15,20.0,500.0,0.0783425489930033,500.0
12,298.15,25.0,500.0,0.8838924710726348,500.0
12,303.15,30.0,500.0,0.012283242879271093,217.17171717171715
12,308.15,35.0,500.0,-5.950392745870757,191.91919191919192
12,313.15,40.0,146.46464646464645,1.1284057989572256,80.8080808080808
13,283.15,10.0,500.0,0.9578200491567304,500.0
13,288.15,15.0,500.0,0.39169896224349526,500.0
13,293.15,20.0,500.0,0.7247643263949156,500.0
13,298.15,25.0,500.0,0.2799011856302432,500.0
13,303.15,30.0,500.0,0.12084409117785988,166.66666666666666
13,308.15,35.0,500.0,-1.298769782155758,419.19191919191917
13,313.15,40.0,252.5252525252525,0.10146148550455496,80.8080808080808
14,283.15,10.0,500.0,0.7823080884821798,500.0
14,288.15,15.0,500.0,0.285655821194199,500.0
14,293.15,20.0,500.0,0.5429867407174113,500.0
14,298.15,25.0,449.4949494949495,0.7274668375927342,353.5353535353535
14,303.15,30.0,500.0,-0.01268318016910741,181.8181818181818
14,308.15,35.0,500.0,-2.6774550021347285,500.0
14,313.15,40.0,500.0,-5.934053082052261,131.3131313131313
15,283.15,10.0,500.0,0.371211027222492,500.0
15,288.15,15.0,500.0,0.20991685583187739,500.0
15,293.15,20.0,500.0,0.4544867868007731,500.0
15,298.15,25.0,500.0,0.915308265746982,500.0
15,303.15,30.0,500.0,-0.16076600444639527,126.26262626262626
15,308.15,35.0,500.0,-3.151868657456007,303.030303030303
15,313.15,40.0,338.38383838383834,0.20174649378014237,121.2121212121212
16,283.15,10.0,500.0,1.4843743895468995,500.0
16,288.15,15.0,500.0,0.2014225117548222,500.0
