replicate,T_K,T_C,Cmi_0,Clv_0,Cmi_1,Clv_1,Cmi_2,Clv_2,Cmi_3,Clv_3,Cmi_4,Clv_4,Cmi_5,Clv_5,Cmi_6,Clv_6,Cmi_7,Clv_7,Cmi_8,Clv_8,Cmi_9,Clv_9,Cmi_10,Clv_10,Cmi_11,Clv_11,Cmi_12,Clv_12,Cmi_13,Clv_13,Cmi_14,Clv_14,Cmi_15,Clv_15,Cmi_16,Clv_16,Cmi_17,Clv_17,Cmi_18,Clv_18,Cmi_19,Clv_19,Cmi_20,Clv_20,Cmi_21,Clv_21,Cmi_22,Clv_22,Cmi_23,Clv_23,Cmi_24,Clv_24,Cmi_25,Clv_25,Cmi_26,Clv_26,Cmi_27,Clv_27,Cmi_28,Clv_28,Cmi_29,Clv_29,Cmi_30,Clv_30,Cmi_31,Clv_31,Cmi_32,Clv_32,Cmi_33,Clv_33,Cmi_34,Clv_34,Cmi_35,Clv_35,Cmi_36,Clv_36,Cmi_37,Clv_37,Cmi_38,Clv_38,Cmi_39,Clv_39,Cmi_40,Clv_40,Cmi_41,Clv_41,Cmi_42,Clv_42,Cmi_43,Clv_43,Cmi_44,Clv_44,Cmi_45,Clv_45,Cmi_46,Clv_46,Cmi_47,Clv_47,Cmi_48,Clv_48,Cmi_49,Clv_49,Rmi_0,Rmi_1,Rmi_2,Rmi_3,Rmi_4,Rmi_5,Rmi_6,Rmi_7,Rmi_8,Rmi_9,Rmi_10,Rmi_11,Rmi_12,Rmi_13,Rmi_14,Rmi_15,Rmi_16,Rmi_17,Rmi_18,Rmi_19,Rmi_20,Rmi_21,Rmi_22,Rmi_23,Rmi_24
1,283.15,10.0,4.095889409247114e-15,4.859332203817845e-16,-7.144194200170631e-18,-4.812421747994443e-20,-2.9837118133823482e-30,-6.343797697800213e-10,4.3834568195889134e-13,3.3733659385328645e-12,-4.2797730701578416e-17,-1.2241888569495647e-21,-3.1953355512210853e-25,-1.7194880498241713e-34,-7.91242524430964e-18,-3.2527543734161276e-24,1.5987170156919572,3.003616895659111,-2.0728014421467624e-25,9.473806802412805e-34,-2.4795678467156692e-14,4.674416821035082e-13,-9.285821574311258e-26,9.843383168660676e-34,-6.431308833203571e-14,3.991149721886828e-12,9.127306082295252e-12,1.2931498424804998e-11,2.6548179823704368e-25,-1.259244020149806e-34,159.990980164185,155.19110520251218,7.160799881623007e-14,2.1985247432919285e-12,7.813044563796958e-25,-2.485884940608784e-35,1.291169417677955e-22,-6.493497255921962e-36,1.6900318123295524e-15,-4.437464988764425e-18,9.48540203424489e-24,2.156461926142417e-39,-1.3252709783838335e-25,9.463127670859026e-34,2.655001625040183e-17,-6.0915077144468e-20,-4.153087541153388e-14,5.060252143550477e-13,0.0015599918386157696,0.008094730467361087,3.5424908803506877e-15,1.6174019241018366e-16,2.1980010131958116,3.4656646811468708,6.99061717006528e-17,-1.9350214453398144e-19,1.7534164688321209e-15,-8.131729821706794e-18,-5.189587647411379e-16,-2.7851249781217186e-19,2.7979752083984443e-16,-5.3723765041229225e-19,1.8641441249670165,0.7992141075461415,-3.59646719612652e-23,-6.575501813850602e-39,-1.2413412736864278e-17,-1.2039651907620294e-22,17.010541118539205,17.13853571678997,4.0576098495442976e-13,8.069311313995585e-13,-6.268516650332621e-14,2.458141116770477e-12,-1.135112928999529e-17,-1.2571842943141344e-22,-1.1074409297628195e-24,1.2727700540375146e-36,1.1688802649207158e-08,4.442110835102787e-08,-3.1486208887302473e-18,-3.1579962413946604e-23,8.827430928261001e-23,-6.694097264767199e-37,1.0148712000247853e-17,-1.6990864054347678e-19,-2.902865457614549e-23,2.349455054157102e-39,-6.734811672619943e-15,1.9090484753995202e-14,0.0336302214019425,0.20463834036780643,8.202052462448099e-14,3.1109775230024197e-11,-7.58743264198383e-18,-4.4519030913459155e-22,6.8511460916160834e-06,3.083785023051268e-05,-5.455110943170439e-18,-3.59739314812266e-24,3.6165561154009457e-22,-2.215435183048261e-35,0.15356766893866156,0.4843349971852275,0.11950455079076046,0.17578103558110408,0.07071345629343302,0.16973910805895334,0.5591401896157218,0.08373352774646964,0.11395423602229758,0.44219860765562985,0.47506077147656434,0.16086425497663379,0.06742902468208697,0.06643263517665966,0.1795836943036323,0.8964171132811957,0.40667624124316637,0.17141923378165566,0.14755261621851123,0.49314684324063046,0.27552609621116275,0.10922124618046433,0.38561651824100107,0.3320497470986536,0.13535408978652486
1,288.15,15.0,-1.1717590264023972e-15,6.55784582238542e-19,1.2977861619469972e-11,1.356761169391928e-14,2.307007305563066e-06,4.236638933586571e-06,2.1126793031259186e-07,4.5551722512637524e-07,5.0015345103670685e-12,-3.1105526649555804e-16,-1.350705631239208e-22,-5.895574450357916e-20,2.710482946789678e-10,2.8829592849727576e-10,-1.6989361117775547e-15,2.521407598345554e-18,3.219122260810544e-19,4.008774709630396e-19,1.0270515288670473e-17,-1.1453719332107308e-17,8.971407701775983e-18,-2.046171491516927e-17,1.6778960762459794e-19,1.7851072122952182e-20,-1.2392819008325855e-21,-6.056268809357272e-20,3.1373669868106022e-18,-3.00164249652218e-18,-4.239662743245776e-21,-2.1133934695780156e-19,30.384562694229956,29.80976974414608,28.465680676885054,28.41359779470417,0.09134833258598674,0.09792134043349786,7.344270612687588e-19,9.558640119920627e-19,6.874138378733808e-20,-2.710614843727256e-20,-7.218119607507239e-17,-8.136352999847123e-19,-9.391142115371231e-17,-2.0472477263510582e-18,6.123885321616848e-20,-7.252279703835105e-20,2.9712641559619357e-19,1.8878841292517997e-20,0.7176052244967482,0.8396507270567712,-1.233445347014573e-19,-2.8567937696694224e-19,1.178933449676086e-10,1.2705812796757192e-11,-5.312684182180611e-16,-4.119117264123543e-18,3.1601662980521854,3.5449541251990855,-8.631632586639197e-18,-1.957123825869957e-18,5.251970720409307e-12,1.5935507453041878e-15,1.0218152650564561e-19,-3.1619437154879864e-20,-8.863312332918896e-25,1.2455391037341645e-12,8.349717098277128e-20,-7.536486536615501e-19,1.8930384400868193e-19,6.033811169464829e-20,4.784582763819307e-10,3.252875158466925e-10,-1.5018141727963043e-15,5.211322451251334e-19,0.0008383983444548487,0.0017955717470958977,6.464555749292968e-11,-4.768663771884911e-16,3.298927496134894e-19,1.6977961646409652e-19,1.532680867009979e-12,-6.4664685364220525e-18,2.252679547305885e-19,1.161631598846704e-19,-1.4250714231345527e-23,-1.8582353838819368e-19,9.777036477697737e-20,3.2559779606597405e-19,-1.2410365824606532e-17,-1.1241980227770128e-18,5.14358020027569e-20,-1.3270787343720967e-20,-3.0410362852531564e-24,-1.851483335695198e-19,2.938432706145552e-09,2.7969262336029805e-09,8.764264516568729e-11,7.819161562711361e-14,-2.0504448912202134e-15,1.7615006432692514e-18,0.07066953324194412,0.2752219729875665,0.2605267492813224,0.9252350055283913,0.276005107399135,0.1860991667493836,0.2584200699010687,0.32235186411107825,0.42191568817145714,0.43373646722121134,0.2355414652159491,0.31405869147639315,0.30182951564203536,0.3033137275949958,1.1291948715275344,0.3066295638955845,0.2930581682255478,0.33612589314800173,0.23206993052704822,0.29057482544331553,0.29163085633125485,0.3537776956127204,0.15431872717927655,0.23040126074866601,0.40544279179272275
1,293.15,20.0,1.7163168582125471e-31,1.2965729937320042e-17,-6.728433155097284e-31,-2.7070052345654356e-22,4.0586613615968264e-32,2.798060322872407e-17,-2.195724655531119e-21,6.049252377179412e-21,9.303669132831979e-32,8.449995326726029e-15,5.470223511556228e-31,-1.3506563337371052e-10,-1.2319643795141749e-26,1.2046668714454572e-22,-2.424823760850594e-09,1.6713553038416797e-09,0.16136438910423642,1.0281038371110205,-3.4297851476091995e-31,-1.2189101626967299e-21,-4.7725876766068127e-29,-5.556735578356541e-25,-1.1442993305367843e-32,-2.826266633121614e-23,-5.781613947478186e-26,1.5167136383098728e-21,3.0370764874265888e-31,-1.8658417624942974e-22,3.768693763590305e-14,-1.1378417648442154e-16,2.8835168862111423e-25,-2.516484095499976e-23,4.708609834842782e-24,-6.575062275320397e-22,8.44823455824991e-15,-2.4915046986309524e-16,-2.2904924071018578e-22,-5.083086689159348e-21,3.521666608869546e-24,-8.571925008307879e-21,1.4253172822803088e-31,2.0729652690270903e-14,-1.0918046720737654e-29,1.8367264502541412e-25,1.0123309870941973e-31,3.146967720299623e-16,4.239137610918351e-30,-1.0298753188084586e-23,-1.5204680651008844e-22,-3.5106736213179204e-20,-1.2286130982016621e-18,-1.3364584006447233e-17,1.2408537011944732e-32,3.115177107731106e-15,3.56404729696584e-30,-3.678666885926919e-24,2.1533029250705417e-32,1.7788615949922653e-18,4.681842356686124e-25,-9.63629463808714e-23,-1.0627248272975062e-22,-9.545380289885754e-22,1.9537038865614354e-32,1.8436046690149276e-14,7.7840683195246285e-25,-6.289797874403388e-22,6.067487752525017e-32,-4.7044212345331696e-27,-5.840498193351686e-28,-4.2331282948505766e-24,-1.3243778089793636e-20,-2.5602919012140714e-18,2.992761734333678e-08,1.5339696717892601e-09,-1.5771439325752333e-18,-6.942816010894986e-19,6.087747230535547e-24,-6.7105732791868114e-21,1.172420068024968e-31,-5.009948703380575e-22,-3.1909963321366336e-20,-1.1133498824700403e-19,2.380299280018868e-13,9.798236867102263e-17,2.7450327340125132e-17,-3.540130848713243e-18,-6.538345691093634e-20,-5.163992408143763e-19,6.312686650448481e-24,-5.115450801101529e-21,5.0199827389089725e-30,7.694435025394557e-26,5.8582617197545295,5.766181158094994,-1.3304197314805459e-27,-1.1235122943068355e-24,6.567667918783806,6.293399129161249,121.6218406366264,120.41868209830284,0.044352009565355885,0.36205243533631226,0.09785684580148923,0.08444938264962212,0.07494794209208186,0.07371078341649377,0.1424239824252789,0.13340980051203014,0.060010422483377374,0.03241457238935273,0.05997277498333552,0.1298127704304217,0.43860633665487647,0.05853205222326397,0.16506273327174126,0.12671169218778758,0.06121903387511977,0.043055797170800575,0.05442854080200877,0.13697555261978056,0.178611952863151,0.32346052727267416,0.038379424284696775,0.3296043667219819,0.17525723938257573
1,298.15,25.0,-1.0445168406584184e-29,2.517175088913133e-34,1.1036545552733298e-27,3.5683241861520576e-23,32.76338971278091,32.76288498868506,1.687524550576691e-21,-7.178923364151741e-31,-1.0639016758177754e-13,2.9626738738431617e-16,8.048210099593191e-21,2.2053765111622077e-28,2.556755342121142e-24,-1.0243292561856115e-35,-1.8538007799863088e-30,-2.06263868399372e-37,0.008740921624723924,0.016797109794735008,9.2763959859881e-23,-2.2031042648816317e-32,-5.615484160927736e-15,1.0246023394005181e-17,2.3667169548142633e-28,-5.616377250788056e-31,5.63720450334734e-29,3.0731377292539138e-33,4.019475684713555e-29,2.6055158684175685e-30,1.4117987195819117e-23,-3.2947209608848866e-34,19.02157063705359,19.015725712939435,-5.2084759357276346e-21,9.499307453517834e-28,-3.501235830915331e-22,1.4531997682420208e-28,-3.647583679685093e-30,4.7371022760170887e-36,-4.91457627522822e-19,1.3262216614002912e-24,1.0096095825212647e-28,-3.259799195892718e-31,-1.0339551744567563e-29,1.0387157162032228e-35,1.1430645819223071e-27,1.5182175014959602e-40,6.89230479301944e-23,-1.1585418902218384e-33,2.1930475581828656e-26,3.032169273694477e-37,7.0536115533786474e-15,1.2892330924201442e-18,4.88073512095018e-25,6.654586911172539e-36,9.200581077502267e-22,1.1215039630490533e-28,-1.2311568551184506e-12,-6.301596559853349e-12,-1.054697132208649e-09,2.308990200059502e-10,-9.837240310154768e-13,4.23018040688686e-15,7.862485070964227e-27,-4.0397949437174073e-38,8.453411317945005e-30,-2.4200827051376027e-37,3.901918416054263e-28,4.517614285109813e-33,-1.5804406934111317e-13,-2.865250570379804e-16,1.147295148819984e-21,3.208158861042515e-31,-4.81252548252201e-32,-4.5212452706081944e-12,2.3583407040447572e-23,2.6952790203769854e-34,-9.812346819452113e-14,2.1298594933338105e-16,9.077918382840407e-16,1.0583508586430087e-20,4.82447797936503e-22,4.3570928623116263e-29,5.753241393009523,5.752330055496005,-6.6762631455740856e-12,2.3958166393385138e-14,8.686140907097063e-23,-2.204247371607473e-32,-7.463868926098922e-15,6.774890386699712e-18,-1.6209533445437278e-19,7.631633430292439e-26,1.1686716745266703e-24,8.08233796700516e-36,-2.604258325660865e-13,6.569791986465632e-16,-3.133736394201584e-13,6.1770155108153725e-16,3.458007567422532e-24,-1.199750059135588e-35,0.07172648726375587,0.10278607591141867,0.05758221728775768,0.049743289528866974,0.1438736773510587,0.08519699625239241,0.08483408716860315,0.045563983465699114,0.19948350184751834,0.1911505903356094,0.18677452600286,0.03989228024772652,0.06152852836395323,0.06052368349154035,0.40986585865024355,0.0980369385234757,0.18102341977195624,0.07265540580122559,0.04348291734683916,0.03416949194027148,0.09502424690068208,0.04813594690089112,0.12005470624171895,0.37608989025692013,0.14657206855069943
1,303.15,30.0,3.293180239079866e-19,-8.624692201317715e-20,-1.015043249398863e-20,-2.8166957201328833e-18,7.255959485294318e-31,6.99731960466039e-29,2.155302624593906e-47,5.3674370217760265e-16,-2.0742249874272958e-11,-6.460831401197412e-13,-1.2620623823034747e-21,-1.2010484146115984e-20,-1.9080536035663615e-26,-1.2908990626293794e-24,8.893977483459997e-31,6.170668459846545e-29,-3.2414502634205093e-20,1.3362589442372233e-19,-2.2723980479632245e-21,-1.1562011853600584e-20,-1.483414314715486e-22,7.468556089641741e-22,-1.6293446375903295e-24,1.7037375211232973e-24,6.997958378460219e-34,3.791298231736273e-33,1.1698650441904593e-29,-5.9024811818439004e-27,3.9767965715043333e-13,-1.1286437545713383e-10,9.70358433541044e-14,-8.335316238061027e-12,-2.4187303192317368e-26,-1.5689604584503035e-24,-3.162800774408018e-26,-3.0900134781475915e-24,14.907624616644576,15.98465074114338,3.7495492929605555e-30,2.0059357223236233e-28,-2.6813848295116697e-24,7.621869675067819e-23,-4.392572156033191e-24,6.190867853564677e-22,-4.056009774250226e-29,-1.5854229885751003e-27,6.220375115847995e-36,-1.2967748382841064e-37,-1.547142034615954e-19,-3.875266471664353e-17,2.5816110913136373e-35,7.089777399348867e-34,8.150886601736731e-30,3.8232951485700963e-28,-5.019554690988304e-25,-7.189151508269029e-25,4.681740597402112e-18,-1.1382387358046298e-16,7.305819726514027e-30,1.7860882350463426e-28,69.74945480230903,61.60836600080977,7.098488412678934e-31,1.9873138420651429e-28,2.3427913265938056e-28,-4.957554994953888e-25,-6.57562315827249e-30,-1.8716719275432909e-29,1.1292171308121004e-26,-5.689691917725187e-25,-2.045990952802439e-24,3.59144131228043e-21,2.507466910874333e-28,-3.6591682946084235e-26,-8.948002735463289e-25,-5.605905642101048e-24,5.4206185218014376e-17,-1.3318516982118088e-20,5.083700140709893e-29,-4.8115582558063e-28,1.0703015908207887e-26,-9.52984032736405e-25,1.4955310584197867e-28,2.5508149244811344e-27,5.423405017523246e-44,3.7110119737255953e-28,1.3565874222356183e-29,1.817675643315631e-28,-1.0528393848344323e-29,-2.408852255996446e-28,2.7209340429844863e-28,-3.007211645138967e-26,5.862731340987708e-16,1.6025023811765998e-19,-8.880087734033987e-40,1.2017467771337734e-43,4.4681234154641324e-30,3.3305924286803104e-28,-1.1124005969636986e-29,-1.5164058564567507e-28,0.10986606979146091,0.05488575175535981,0.007427346821736495,0.013978353243268482,0.03533787170081708,0.014340403163792656,0.01305948401784191,0.09121109171824648,0.023472198579244603,0.03838859407022446,0.010842963506294849,0.026711822786579766,0.03375134326364492,0.021427958987900196,0.016328707804037255,0.015189943537796392,0.011226242866920973,0.07019051005964456,0.013191356550038696,0.1011925083401627,0.2624017434413306,0.030886799135588026,0.036907869881821875,0.09812436951808833,0.015358791249217874
1,308.15,35.0,1.252353289773056e-33,-5.486097132947698e-30,4.977257566279471e-33,9.83601211893265e-28,2.2113683493368417e-45,1.6178001923146442e-28,-9.672060338833302e-18,-7.21285939605092e-14,-2.0437618213237618e-41,3.3527469432003756e-30,7.913637226110501e-28,1.4243684424318723e-24,-9.084998488186983e-27,-5.09186155006863e-23,3.402458152068676e-33,4.007734639899208e-28,2.7332840169083145e-10,1.3888923112932207e-15,1.787916077649655e-30,-8.682382347155019e-23,3.1461513827488606e-51,-2.3644775945887207e-21,9.717557984761143e-34,4.935420428073623e-29,-5.550119327921678e-19,-6.630368630190766e-23,1.0079996986215276e-32,-3.63796532282173e-29,1.3121088493033235e-44,6.754322779376417e-28,-6.241247123010695e-32,1.4087788101467515e-26,1.437521163529512e-17,2.317615035740654e-19,8.443219333598418e-38,2.155418621437454e-28,7.159821224513647e-52,-9.723869255462243e-22,3.0041958027354634e-42,6.448389635771888e-28,-1.5005528379212103e-23,-2.296211684310416e-22,-6.173537574951417e-26,1.131191982917174e-22,1.3039620314240822e-42,1.4335732959984736e-28,8.492287336630679e-13,6.946549384026287e-16,1.520084920965059e-51,-2.7914518960264456e-28,9.482818706122809e-35,5.559985376877402e-29,2.9327221514626943e-33,-9.192804777101157e-30,4.597229316094763e-43,7.817114570105966e-28,6.740143010647435e-20,2.9617072325259753e-21,-1.290208061680031e-51,-1.2959873839949265e-27,-3.0535340632679527e-31,-6.737717209762956e-25,3.501766929582502e-37,9.122752440692859e-29,2.7801660435799657e-44,5.948977086840273e-28,6.064964815965095e-38,4.645650276915222e-27,-5.2203997201828005e-43,1.4937782869985763e-28,9.046455543412541e-52,7.392240082552003e-22,7.966703885996468e-30,-4.677978698740429e-27,-1.4942844655275681e-30,-1.8683288283367813e-22,-4.691953884695068e-19,1.5720776896312444e-22,-1.6229554542771938e-21,-2.708510309100048e-22,-9.347122236280202e-26,3.1870874384856787e-22,-2.469851207523327e-40,3.517139220987367e-28,-8.268760141969759e-30,-8.2500336549275865e-25,-6.524336486057197e-52,-1.9303314814810547e-19,8.263886504266989e-13,-7.19157882370614e-15,267.858581198528,267.85793284098,-2.5437874856475956e-53,-3.989579641910954e-23,-2.2094000798932788e-21,4.0611168563085887e-19,1.0538642496652288e-51,-3.6967261180401944e-22,-8.257359957659394e-26,3.615213781503873e-23,0.015367368949140862,0.08139944616621433,0.02788946712099009,0.007093415227605512,0.035446231489554246,0.03549891169546816,0.08840711011061277,0.01625300325828507,0.048203929844482206,0.009011313723802126,0.23222800393218038,0.019315408253548976,0.07200370037182446,0.02798044775996985,0.08359343222731795,0.02049438962615113,0.014577348142158518,0.04986793263837096,0.0197274886860967,0.04965395535268155,0.043333666859999925,0.022463296128634277,0.008853227005687967,0.028994731688374405,0.009152739089216707
1,313.15,40.0,-6.514965089018294e-17,1.4241981021113895e-15,-6.179617660887793e-12,6.29686828900619e-17,-7.160388139072635e-27,-1.417398578862431e-17,4.630294745438059e-34,-2.790107299058203e-22,-5.0541311640534914e-27,1.519432988502248e-26,-7.929348679046438e-31,-1.7566080032024702e-26,-2.485629612621464e-13,1.0973107147624443e-16,-4.0646574353235234e-19,-4.431605546454506e-14,-9.731871094395898e-27,2.561598841918215e-19,-1.6997566783784755e-15,3.7879137083088595e-15,-2.612311241296771e-25,9.895566799265934e-17,1.3904330578897888e-09,-9.87366644774808e-15,-2.2481311151415762e-29,3.356284567026862e-22,-2.1355376436477947e-23,-1.3591056417144757e-14,-3.433269753253347e-33,4.356968505344936e-17,-3.4120413313941175e-15,1.770879418469537e-14,-8.139084480214585e-12,-1.3037418102698707e-15,-3.6666161612286307e-16,2.2313851138929894e-15,-8.657752697052275e-13,5.1868910493415575e-15,-3.2340878728460253e-21,3.1301861422998264e-14,2.4309225260079336e-28,-1.599744975438693e-20,-8.410581059161639e-24,-1.4226688139611893e-14,2.531753962371235e-29,-1.2111827296801129e-23,-1.120925352368468e-15,1.6136749853279255e-15,-2.1398501931722105e-31,-3.358082007179805e-24,1.1939454866407246e-17,1.1598303336898592e-13,34.06899348617694,34.06898313702249,-7.281790212122597e-26,1.2144959042802617e-17,2.16460919774489e-11,2.0495352980707174e-15,-2.7835251738658776e-23,-1.477044694432717e-14,-2.20354730438467e-12,-1.7426327753913105e-16,0.5324986959620857,0.5324986066000892,-1.197585774371353e-22,1.8240547352633537e-14,9.795025513734554e-12,4.3566099092144646e-15,-6.891021080884012e-18,-1.387481880627908e-16,-3.539667587513884e-15,4.217643180547853e-15,-3.97721252634985e-13,2.198014597569075e-15,-1.1373336518185185e-25,-1.1122053321959237e-16,-2.9812798281216798e-12,-1.337942923602073e-15,-6.554928982107623e-25,-3.957272246132531e-15,-5.244198186413829e-29,1.999502425535838e-22,-1.0771894407438365e-30,2.2945145083168175e-25,-9.751280547577618e-19,-4.798095939016815e-15,2.7377401269339487e-33,1.2725363324342741e-27,-5.688549410950388e-16,-2.1673774025298516e-14,-1.2473668426396124e-15,6.867436846805889e-15,-2.1898839250629275e-23,-1.2501033264823945e-14,0.6807106459193188,0.6807122380337373,4.429435960675812e-31,-3.286889730637928e-26,-8.29362316592969e-16,2.6232400911681275e-15,0.04397303969572911,0.13327814903163562,0.06030716706075184,0.4612548432221236,0.2132616599761039,0.07637582892231912,0.041632600590877984,0.2648194390366774,0.24054588227606286,0.25471279903748467,0.07304213432662894,0.1123311277465714,0.09032345257969705,0.12401356589366769,0.11412039189275036,0.03911294490074322,0.3462981698278784,0.5811494464904641,0.6707816987095602,0.20785860214236812,0.01914708687761361,0.057110553012137015,0.08375428825021682,0.07902813342097137,0.06525088112262861
2,283.15,10.0,-1.2845738171909117e-14,-6.062032479017766e-14,6.218231126226945e-20,-1.6186115916167556e-16,2.970086248521137e-32,9.348889950054619e-11,1.1992018064851463e-11,4.035549719871348e-11,-3.5649111763032025e-20,7.660433693557072e-17,-2.2354307300105972e-27,-1.4095389501131536e-16,6.923969570751475e-21,-3.8365366959615603e-16,0.5127111655007796,1.3215975716939947,-1.1488926248900587e-27,-1.7867335673589462e-16,-1.4235663721093179e-15,-2.879096054598066e-14,-3.6223178887858017e-28,-1.0088803499240372e-16,3.5284642509288424e-17,-2.2139708736334277e-14,-5.592630226624871e-13,-4.676080011133324e-14,5.0394038212171005e-27,-3.873624594533388e-17,183.02682097507432,181.8691073159013,-1.1883400296252167e-12,7.745954451416998e-14,8.122596652526545e-27,-4.5719347813364296e-17,3.415655159161319e-23,2.1616303101767e-18,3.3493340836818424e-18,-2.5026719469520392e-15,1.3405835263206015e-23,2.651590659474454e-18,-8.112831302963288e-28,-1.1850433789466411e-16,3.048311584414807e-19,-6.31214956072328e-16,-2.413450865257252e-13,-7.391198052850238e-14,0.03836689404609377,0.3053084931810589,7.625869251789128e-19,-1.90548468261349e-15,0.09702322785076582,0.902510570427198,1.8049266130317332e-19,-3.991088084949509e-16,3.74225649242726e-18,-5.0168344618299355e-15,9.691140487483984e-19,-1.4043266204016906e-15,6.817766119522266e-19,-2.0000146525091014e-15,0.005667704326476573,0.02749891872853546,2.7245521393241457e-23,-3.086947716932727e-18,4.3434395412385354e-20,-1.447489976442458e-16,2.2565294804138056e-05,0.0011213414928429844,-2.6863717773059117e-11,7.285074391696093e-11,-2.708703707070888e-13,-1.2871703936695824e-13,6.5928081509485e-20,-4.227189626811249e-17,1.1673270183722173e-25,-1.0555097922436186e-17,1.799918387862425e-08,4.997469361423337e-08,3.820134204670693e-20,-8.180095327651789e-17,1.1459106879222674e-23,1.761262564411803e-18,2.3782041868958157e-18,-4.021882027303896e-15,7.235472194564083e-24,-3.491597039009407e-18,-2.4598215557595215e-15,-1.5110023914039967e-14,11.471768112478516,9.548721678811564,9.136804962535683e-07,2.5596616883071716e-06,4.127012480651721e-20,-5.085507885133145e-17,0.004151854321676455,0.003310317376068665,-1.1814815310423884e-20,3.0288456091693156e-16,8.738099677397949e-23,6.477003710789778e-17,0.14830219034400227,0.08833567654625908,0.13123228522684843,0.3920664209973523,0.193865761912066,0.6291631976189233,0.04035270980891738,0.20964183146522858,0.29647178659192475,0.10789806465766749,0.23948816992674685,0.07992825979660578,0.1885427327496109,0.18640886777373886,0.23089249179705418,0.17956616895867306,0.09663012730882628,0.3443276128719389,0.07439570739894168,0.2120978857103996,0.1508191673751401,0.17794360257567526,0.2219778673885257,0.575456364254883,0.8616862806540262
2,288.15,15.0,4.961988393867961e-18,-3.3621990602484483e-18,1.6309045745250907e-11,2.5890207553829853e-10,2.761618378696679e-06,8.421341240669991e-06,-2.4191342496917493e-13,7.637191245857006e-12,-2.8243559576350095e-12,4.7703886145776516e-11,7.894565926759986e-24,-3.8062222994743254e-30,-2.053925824133817e-15,5.256996823411077e-14,8.656642474588559e-17,-1.6805962311148026e-17,-1.1291008517258137e-21,-5.269948364659148e-28,4.264475629950597e-19,-6.355645115314663e-23,-1.7370965809391817e-20,7.241348591158243e-25,1.845090046100614e-23,-8.573801398686893e-34,-4.8336612889485534e-23,3.7266744422201647e-34,7.286210505903849e-19,-1.732980266631097e-21,-5.397129062217517e-23,-1.0303473456384278e-33,25.853640111802196,25.83024360482402,22.947706071249296,22.91683066238478,6.219060728537824e-10,5.369950063521993e-09,-4.4563321971953994e-20,5.271971825372192e-26,-2.4048327121451303e-23,-2.1996274262883503e-33,1.0861205056302848e-17,-3.474197423672407e-18,-7.520943120705074e-16,9.288577453180422e-15,-1.0459975329786059e-22,2.4793761847054073e-34,-1.8158879573565788e-22,-7.599313336554713e-34,3.373822387861435,3.4612783906080122,-7.797427437656243e-22,4.663936919282356e-25,2.2688013040026349e-07,5.504363736250703e-07,-1.3547345138692296e-16,-2.5936859853969024e-16,0.01967051608201234,0.042842227437533326,1.7480869063741048e-20,4.149471588196304e-24,-9.652053552860933e-15,4.0666251545426096e-13,-1.4404902590488446e-22,5.117620199338473e-34,-6.72552168837154e-29,2.0759476040362176e-10,3.2978967053070492e-19,-1.9418476871889332e-22,3.104622980080804e-23,3.7686559455998617e-34,6.368278873555044e-10,2.579956055627409e-09,-1.3684746715261528e-17,-1.7243874431862132e-17,14.587206384471278,14.541747950259534,-5.689069951491339e-16,1.3763668666879765e-14,-3.838386860599787e-22,-1.9766147318861108e-28,-1.4143735310823932e-14,5.561912968850012e-13,1.629917539743992e-23,-8.533321059912558e-34,-1.6658957438022957e-26,4.6939562963706e-30,-1.361676995468932e-21,-1.6159118461382063e-28,2.8099693848764913e-18,-1.124157619647686e-19,-5.945549901034947e-23,1.5246792833017943e-34,-3.549449651305461e-27,-6.4503652587124316e-27,-2.5673118391679876e-15,9.800273427761584e-14,-1.228284406149433e-11,3.034881071726825e-10,-9.580887897666251e-16,1.6942833006461455e-14,0.10751629207200919,0.21067385229710506,0.37101076548104545,0.41414591110786875,0.632573072222541,0.23839839667333584,0.6136815109322536,0.16278902078580204,0.43926924246655685,0.41554245419606833,0.3274766523648462,0.28180956831034437,0.5746553917789241,0.3042882248708632,0.1700335311857414,0.12101737284292949,0.23867697888693123,0.2837451336855708,0.230805632006431,0.27749400848279016,0.3672519896423606,0.32531792101216483,0.48284380478131167,0.6075446080215605,0.2869700936494281
