replicate,T_K,T_C,ErrEqAb,overlap,jaccard,shannon_mi,shannon_lv,bray_curtis,stab_glv,stab_mi,abs_stab_err,react_glv,react_mi,abs_react_err,tau_C,tau_R,epsilon,t_eq_mi,log10_eps_t_eq,hessian_norm,non_normality
13,291.15,18,0.00327977,7,1,1.748286127,1.749293924,0.00144079,(-0.000665956552900944+0j),(0.22187632805039903+0j),0.222542285,0.002832144,1.215291533,1.212459389,0.396181707,0.354420163,1.117830611,1000,-2.951624002,7.47E-07,71.71827027
13,293.15,20,0.293276008,4,1,0.644785776,0.64491461,1.41E-05,(-2.6977605969261564e-06+0j),(0.5357424909025615+0j),0.535745189,0.037087509,2.279902989,2.24281548,0.756948962,0.698717255,1.083340875,1000,-2.965234871,3.20E-06,122.6707561
13,295.15,22,-2.13E-11,1,1,-2.08E-11,-2.73E-13,1.07E-11,(-0.14525003274467818+0j),(0.43267604109734303+0j),0.577926074,-0.145250033,19.78281662,19.92806665,0.23278938,0.223052786,1.043651524,386.9346734,-2.569082137,1.15E-06,5748.645449
13,297.15,24,0.0020252,5,0.714285714,0.587004042,0.587295772,0.00021256,(-4.0366334970235715e-09+0j),(0.45889916343917425+0j),0.458899167,0.086976061,35.23570318,35.14872712,0.10577806,0.352995142,0.299658685,1000,-3.523373131,9.85E-07,19311.13888
13,299.15,26,0.128159276,5,1,1.277279621,1.277914333,0.000123448,(-4.9976712929699336e-05+0j),(0.887155333601375+0j),0.88720531,0.02363376,2.694210687,2.670576927,0.227406855,0.330978158,0.687075112,1000,-3.162995783,5.26E-06,191.9555612
13,301.15,28,-7.08E-09,3,1,0.712228489,0.712228485,1.93E-09,(-0.025383526038452196+0j),(1.4044900117801458+0j),1.429873538,0.023848071,8.469467442,8.445619371,0.158532924,0.258630337,0.612971108,276.3819095,-2.654069609,7.17E-06,1302.215104
13,303.15,30,3.22E-07,2,1,0.116295029,0.116295182,2.78E-07,(0.0014077600973259308+0j),(1.6721393976826342+0j),1.670731638,0.004098324,2.973222663,2.969124339,0.08192125,0.594808554,0.137727088,105.5276382,-2.884346852,7.48E-05,211.5226356
13,305.15,32,-0.003425772,6,1,1.721603534,1.722722779,0.004878706,(-0.0012848236890401622+0j),(1.4924605982571562+0j),1.493745422,-0.001202141,16.55490827,16.55611041,0.101751097,0.122559352,0.830218951,1000,-3.080807357,4.27E-06,5017.20671
13,307.15,34,0.029803024,4,1,0.746122932,0.746462469,7.52E-05,(-2.0128273696446408e-05+0j),(0.6787995936371735+0j),0.678819722,0.001559531,1.933028365,1.931468833,0.05806832,0.457318943,0.12697554,1000,-3.89627993,0.000107049,149.0938844
13,309.15,36,-2.48E-07,4,1,0.376156589,0.37615604,5.77E-07,(-0.000744940223623059+0j),(2.3021073457932535+0j),2.302852286,0.012193835,2.613058195,2.600864361,0.043280949,0.869170379,0.049795702,105.5276382,-3.326174356,0.000389216,116.9555087
13,311.15,38,-1.70E-06,4,1,0.669917254,0.669917109,1.87E-07,(-0.00014566015390044806+0j),(0.7879487504999312+0j),0.788094411,0.055058692,33.70472465,33.64966596,0.020856849,0.127793955,0.16320685,427.1356784,-3.417827467,2.01E-05,15905.6768
13,313.15,40,-1.60E-11,2,1,0.659484299,0.659484299,1.58E-11,(-0.00011186006874980677+0j),(0.46337363094490613+0j),0.463485491,3.60E-05,9.682014038,9.681978046,0.069811357,0.345643151,0.201975237,266.3316583,-3.120124666,1.69E-05,2114.304078
14,283.15,10,0.589840414,7,1,1.033256891,1.071273594,0.008694317,(-9.330721232895005e-10+0j),(0.08659956267966787+0j),0.086599564,0.019095578,2.120046833,2.100951255,1.349772478,0.795790548,1.696140375,1000,-2.770538208,1.80E-07,126.2348607
14,285.15,12,7.39E-06,4,1,1.205956471,1.205961988,6.86E-06,(-0.003609013018854499+0j),(0.08932202147217003+0j),0.092931034,-0.00349253,4.080125474,4.083618004,2.381116982,0.490058968,4.858837687,849.2462312,-2.242501237,1.88E-07,317.3176883
14,287.15,14,0.328107023,5,1,1.290261384,1.290268773,5.80E-06,(-6.55368667993847e-09+0j),(0.1164776335002845+0j),0.11647764,0.009432597,1.736801596,1.727368999,1.528895217,0.517396762,2.954976393,773.8693467,-2.418113629,4.82E-07,101.8579558
14,289.15,16,0.114560143,5,1,1.354198115,1.36373372,0.014609639,(-9.789409391431011e-05+0j),(0.04123014732085168+0j),0.041328041,0.002891822,1.270070055,1.267178233,0.688504099,0.517814158,1.329635525,1000,-2.87626739,5.38E-07,57.66950595
14,291.15,18,-0.015427956,6,1,1.741019764,1.734631717,0.01058769,(-0.006847404417756619+0j),(0.2471966253183459+0j),0.25404403,-0.006671612,0.977125053,0.983796664,0.468165579,0.425448284,1.100405377,1000,-2.958447296,1.07E-06,53.76225925
14,293.15,20,0.831116348,5,0.833333333,0.449090614,0.47134292,0.006193012,(-3.0292467456848677e-10+0j),(0.5551104988212627+0j),0.555110499,0.050163414,2.507660365,2.457496951,0.841105663,0.738029323,1.139664288,1000,-2.94322306,3.84E-06,159.4406886
14,295.15,22,0.478666617,4,1,0.458276264,0.458311021,1.54E-05,(-1.2581062129273244e-08+0j),(0.4141018395252426+0j),0.414101852,0.085088124,16.1319384,16.04685027,0.292757479,0.279126996,1.04883255,879.3969849,-2.923478815,1.42E-06,3417.648751
14,297.15,24,0.001783796,5,1,0.701702289,0.702611745,0.000564719,(-0.0005938875691446912+0j),(0.29779789561365555+0j),0.298391783,0.021120425,33.68804871,33.66692828,0.112585338,0.158713197,0.709363432,814.0703518,-3.059793142,8.53E-07,17590.4557
14,299.15,26,0.021443358,7,1,1.354536386,1.354607554,0.000118975,(-3.852102137980131e-08+0j),(0.9678383252739086+0j),0.967838364,0.02161365,2.909168285,2.887554634,0.300684711,0.347345645,0.86566426,1000,-3.062650512,6.43E-06,242.6799168
14,301.15,28,0.223103164,4,1,0.584948987,0.585505408,7.35E-05,(-0.0013536291796828242+0j),(1.8018214811655069+0j),1.80317511,0.268227695,9.3774117,9.109184005,0.158719685,0.209981247,0.755875524,1000,-3.121549717,1.38E-05,1871.54955
14,303.15,30,7.49E-12,1,1,1.96E-16,-2.26E-15,3.74E-12,(-0.0061658981309190815+0j),(0.6785704147074825+0j),0.684736313,-0.006165898,3.16115676,3.167322658,0.078108381,0.447540874,0.174527926,60.30150754,-2.538463242,7.52E-05,184.8461778
14,305.15,32,0.120694301,5,1,1.129496091,1.121651646,0.001740585,(-4.81147939705845e-07+0j),(1.0087378207087176+0j),1.008738302,0.057293204,20.00962971,19.95233651,0.084519385,0.07559516,1.118052862,1000,-2.951537662,3.90E-06,7053.354579
14,307.15,34,6.95E-12,3,1,0.895570794,0.895570794,3.53E-12,(-0.0003502790337197134+0j),(0.596712120634396+0j),0.5970624,-0.000168783,2.380552166,2.380720949,0.057459216,0.285732348,0.201094544,190.9547739,-2.977530233,7.80E-05,176.9806742
14,309.15,36,-3.31E-09,3,1,0.33724597,0.337245969,1.52E-09,(-0.0017902385673352057+0j),(1.2769695222379078+0j),1.278759761,0.020634874,1.344083394,1.32344852,0.043295737,0.594295608,0.07285219,160.8040201,-3.34385429,0.000311354,147.4018697
14,311.15,38,-3.283142347,4,1,0.85647485,0.510105654,0.407517436,(-0.0004318918793047211+0j),(1.2846762462556758+0j),1.285108138,0.026195466,24.13874119,24.11254572,0.020856873,0.156316684,0.133427046,386.9346734,-3.462393777,7.91E-05,10444.17226
14,313.15,40,4.21E-12,2,1,0.686882756,0.686882755,6.13E-11,(-0.00014515411031903994+0j),(0.803094416220447+0j),0.80323957,-0.000123662,11.48941983,11.4895435,0.070025529,0.245574517,0.285149819,256.281407,-2.953643999,2.53E-05,2054.199429
15,283.15,10,0.42388191,5,1,1.221592794,1.222107137,0.000500487,(-6.737445647823812e-11+0j),(0.09076007147330176+0j),0.090760072,0.012520151,1.691363704,1.678843554,1.379524289,0.602686779,2.288957279,1000,-2.640362313,1.61E-07,90.79161443
15,285.15,12,0.416767635,5,1,1.224497376,1.225871491,0.002561981,(-5.120273732378824e-09+0j),(0.0939837066627856+0j),0.093983712,0.011686378,2.527192161,2.515505782,2.45571815,0.65027455,3.776432816,1000,-2.422918237,1.91E-07,173.3197068
15,287.15,14,0.14657086,4,1,0.982676244,0.983218287,6.34E-05,(-6.10021915029498e-06+0j),(0.11908037894794013+0j),0.119086479,0.0111872,2.443725407,2.432538207,1.47110459,0.564650686,2.605335698,1000,-2.58413631,3.65E-07,122.5414023
15,289.15,16,0.00446952,5,1,1.445430015,1.450246128,0.005007205,(-0.0009777302383437386+0j),(0.029497140628014482+0j),0.030474871,-0.000459265,1.344288804,1.344748069,0.685600271,0.446979148,1.533852918,1000,-2.814216283,4.81E-07,70.35235478
15,291.15,18,0.189572111,7,1,1.449349366,1.4514977,0.000655102,(-1.1796567927636337e-07+0j),(0.24155277396773125+0j),0.241552892,0.015174826,1.897090892,1.881916066,0.616276959,0.442875698,1.39153483,1000,-2.856505919,6.86E-07,106.959504
15,293.15,20,1.75E-09,3,1,0.673197322,0.673197322,6.84E-10,(-0.00808328001028173+0j),(0.555185587817987+0j),0.563268868,0.002191582,2.499691098,2.497499516,0.827111169,0.635283965,1.301955055,447.2361809,-2.535940938,2.12E-06,136.4744258
15,295.15,22,4.70E-05,3,1,0.678386499,0.678406328,1.31E-05,(-0.0035104777373780606+0j),(0.6020315445127243+0j),0.605542022,0.007602343,14.58939222,14.58178988,0.190572692,0.173403313,1.09901413,668.3417085,-2.783995288,2.15E-06,3433.36985
15,297.15,24,0.23842654,4,1,0.321560471,0.321675609,1.68E-05,(-3.7101426704688525e-06+0j),(0.3177325474454854+0j),0.317736258,0.029841289,43.43929066,43.40944937,0.077577527,0.057847672,1.341065659,1000,-2.872549958,1.28E-06,21423.03184
15,299.15,26,-1.11E-10,3,1,1.088305812,1.088305809,1.79E-09,(-0.013805555193925604+0j),(0.9435724770887061+0j),0.957378032,-0.013668145,3.212694023,3.226362167,0.227551382,0.353547351,0.643623495,507.5376884,-2.896836408,5.03E-06,278.6162912
15,301.15,28,5.76E-07,3,1,0.424619439,0.424619522,4.78E-08,(-0.026016960771507572+0j),(1.0496462062821676+0j),1.075663167,0.161290532,11.03724487,10.87595434,0.158792697,0.177662317,0.893789408,306.5326633,-2.535241555,6.97E-06,1785.899091
15,303.15,30,-6.28E-06,1,1,7.35E-11,5.48E-14,3.14E-06,(0.002246431582646723+0j),(1.0546111538859102+0j),1.052364722,0.002246432,3.135253396,3.133006965,0.079438988,0.644980529,0.12316494,90.45226131,-2.865932329,6.43E-05,186.4399541
15,305.15,32,-0.013121321,5,1,1.431702353,1.425796151,0.005096826,(-0.005022894390947109+0j),(1.4018118719020416+0j),1.406834766,-0.004065884,7.598936798,7.603002682,0.101743799,0.202503103,0.502430815,1000,-3.298923732,9.32E-06,1287.30048
15,307.15,34,-3.85E-09,2,1,0.42317602,0.423176092,3.13E-09,(-0.00040123191340286836+0j),(0.6452523558551609+0j),0.645653588,1.26E-05,2.066834697,2.06682209,0.057941516,0.636663,0.091008142,567.839196,-3.795145121,0.000188354,155.7414655
15,309.15,36,1.00E-13,2,1,0.229394348,0.229394348,1.23E-13,(-0.003624808000995541+0j),(0.9043971435612059+0j),0.908021952,0.00114782,1.249040864,1.247893044,0.042517028,0.561058926,0.075779969,85.42713568,-3.052041424,0.000228354,176.2129137
15,311.15,38,8.65E-08,3,1,0.714433493,0.714433429,2.04E-07,(-0.0006325614310049328+0j),(0.5092054539751222+0j),0.509838015,0.010282009,30.042762,30.03247999,0.020856594,0.333908547,0.062461994,422.1105528,-3.829810363,4.19E-05,15681.43163
15,313.15,40,-7.15E-12,2,1,0.685048446,0.685048447,4.30E-11,(0.00019953523574355286+0j),(0.8360542358243604+0j),0.835854701,0.00024562,11.75977859,11.75953297,0.069830079,0.238881823,0.292320604,190.9547739,-2.815071092,2.53E-05,2369.787803
16,283.15,10,0.705433046,5,1,0.671120171,0.676852645,0.00085123,(-7.707909750367972e-08+0j),(0.07648636772900486+0j),0.076486445,0.019322082,2.637641314,2.618319232,1.380549614,0.74711071,1.847851456,1000,-2.733332944,1.99E-07,140.4269837
16,285.15,12,0.457183703,5,1,1.089662195,1.104777454,0.005861546,(-1.750616249915545e-08+0j),(0.10665917166402082+0j),0.106659189,0.019187547,4.78952506,4.770337513,0.599829857,0.392789913,1.527100968,1000,-2.816132248,2.21E-07,436.9851993
16,287.15,14,0.005904356,4,1,1.211436321,1.213642402,0.001376053,(-0.0014233335543602863+0j),(0.11488936673874658+0j),0.1163127,0.001454829,1.762997417,1.761542588,1.543339499,0.670088863,2.303186314,1000,-2.637670929,4.98E-07,92.9324132
16,289.15,16,0.026847014,6,1,1.447976502,1.431921932,0.026394098,(-0.0003407823880077002+0j),(0.06899062422172382+0j),0.069331407,0.002480727,0.890614544,0.888133817,0.696753918,0.676426205,1.030051635,1000,-2.987141004,7.16E-07,38.96764167
16,291.15,18,0.03278422,7,1,1.628875492,1.641063409,0.005954537,(-0.00045638585820826234+0j),(0.2758376492127921+0j),0.276294035,0.007564412,1.429105849,1.421541437,0.498439716,0.477377267,1.044121182,1000,-2.981249094,8.21E-07,82.66551819
16,293.15,20,-0.309806607,3,1,0.398990619,0.398990031,1.16E-07,(-1.9577547552216158e-08+0j),(0.5596641395996161+0j),0.559664159,0.011447381,2.708821511,2.69737413,0.84384983,0.711250746,1.186430854,819.0954774,-2.839092096,2.74E-06,155.0533644
16,295.15,22,0.339191678,3,1,0.448208823,0.448390884,1.76E-05,(-1.687271006904738e-05+0j),(0.41078671921241666+0j),0.410803592,0.122591087,16.01446606,15.89187497,0.219118544,0.185879241,1.178822026,1000,-2.928551758,1.04E-06,3475.768573
16,297.15,24,0.312673989,6,1,0.708905988,0.78287933,0.033153096,(-3.378003489629213e-05+0j),(0.3199627534871211+0j),0.319996534,0.038057428,32.1342992,32.09624177,0.184173337,0.162910588,1.130517905,1000,-2.946722555,1.27E-06,20076.8838
16,299.15,26,1.32E-08,5,1,1.135379368,1.13537938,8.33E-09,(-0.007802104567303275+0j),(0.8314351523446623+0j),0.839237257,0.026249258,3.964209084,3.937959826,0.227408447,0.348276729,0.652953322,386.9346734,-2.772755513,5.86E-06,293.818144
16,301.15,28,1.93E-07,4,1,0.453310024,0.453310087,3.06E-08,(-0.021839844591814102+0j),(1.1585052232275015+0j),1.180345068,0.139938436,11.10854082,10.96860238,0.158451695,0.289746925,0.546862387,296.4824121,-2.734120881,6.47E-06,1982.53417
16,303.15,30,-8.266563849,2,1,0.346090446,4.61E-06,0.80904322,(0.0015154347425962071+0j),(1.9004599651450949+0j),1.89894453,0.002527405,2.262367463,2.259840057,0.080624377,0.747717378,0.107827341,170.8542714,-3.199896944,6.31E-05,163.8027324
16,305.15,32,0.001437053,5,1,1.305639437,1.305858835,0.00010255,(-1.0332157922162426e-09+0j),(1.1863775787493434+0j),1.18637758,0.064408131,28.9389326,28.87452447,0.085897419,0.109248803,0.786255013,1000,-3.104436573,3.59E-06,11226.076
16,307.15,34,-9.37E-08,4,1,1.141486987,1.141486942,2.63E-08,(-0.0001499980883359397+0j),(0.7712108614191665+0j),0.77136086,1.39E-05,2.485798887,2.48578496,0.057958605,0.417761248,0.138736192,562.8140704,-3.608175175,9.68E-05,199.2050692
16,309.15,36,-3.58E-08,2,1,0.34309428,0.343094377,1.34E-07,(0.000526006930756552+0j),(1.2730953029517342+0j),1.272569296,0.002084117,1.39123683,1.389152713,0.043020433,1.888259917,0.02278311,120.6030151,-3.723745164,0.000390562,205.800481
16,311.15,38,1.35E-06,3,1,0.740869212,0.740870216,1.24E-06,(-0.0010856941358853465+0j),(0.8897959520551448+0j),0.890881646,0.042943927,29.5576841,29.51474017,0.020845126,0.220917604,0.094357017,452.2613065,-3.680615229,4.00E-05,14343.65633
16,313.15,40,2.66E-11,2,1,0.652512892,0.652512892,1.17E-11,(-0.00038668393608539157+0j),(0.5771658009475517+0j),0.577552485,-0.000304217,8.744036449,8.744340666,0.069925997,0.601777707,0.116199049,190.9547739,-3.215727947,2.06E-05,1370.509432
17,283.15,10,0.776833229,4,0.8,0.688795274,0.688895192,1.03E-05,(-2.0506345377723047e-10+0j),(0.07149120617977699+0j),0.071491206,0.017303419,2.535953208,2.518649789,1.359735755,0.631138331,2.154417959,1000,-2.666670039,1.82E-07,139.9602209
17,285.15,12,0.141309308,5,0.833333333,1.212926459,1.215778028,0.002466673,(-9.87409857045307e-06+0j),(0.07081309045446398+0j),0.070822965,0.011353857,2.603558188,2.592204331,2.435935364,0.532413272,4.575271677,1000,-2.339583113,2.10E-07,226.0738749
17,287.15,14,-1.00E-06,4,1,1.335260635,1.335265026,4.35E-05,(-0.0012515494140571987+0j),(0.1648212148835211+0j),0.166072764,-0.001156682,1.67187983,1.673036512,1.576854305,0.58738054,2.684553195,899.4974874,-2.525127941,4.66E-07,97.35538443
17,289.15,16,-0.000884152,5,1,1.507543047,1.516124326,0.014248166,(-0.0006080243584053003+0j),(0.055947153570562076+0j),0.056555178,-0.000158475,0.995285518,0.995443993,0.688947541,0.659947821,1.043942443,1000,-2.981323445,6.10E-07,45.66304889
17,291.15,18,0.222460632,6,1,1.041724225,1.042306879,0.000411302,(-2.956668674717359e-10+0j),(0.21213648191826395+0j),0.212136482,0.042706726,2.301387597,2.258680871,0.461557143,0.428332591,1.077567182,1000,-2.967555644,9.90E-07,113.7290144
17,293.15,20,0.01407919,4,1,0.518008446,0.519174098,0.000511391,(-0.0009735319078019643+0j),(0.4794915054581528+0j),0.480465037,0.024097922,2.565356443,2.541258521,0.819850653,0.544592951,1.505437504,1000,-2.822337269,2.81E-06,141.8076794
17,295.15,22,-1.98E-10,2,1,0.315236331,0.31523633,9.17E-11,(-0.03485253961265992+0j),(0.31951990219474624+0j),0.354372442,-0.017869083,17.12227509,17.14014417,0.195807849,0.182904012,1.070549775,311.5577889,-2.463931748,9.90E-07,3798.036665
17,297.15,24,1.330661927,5,1,0.4735693,0.475020877,0.000271415,(-2.12610549388114e-09+0j),(0.4716216531258977+0j),0.471621655,0.050951532,36.10446805,36.05351652,0.080908531,0.20162211,0.401287991,1000,-3.396543837,1.38E-06,18834.15089
17,299.15,26,0.114805115,7,1,1.371783001,1.371965921,0.000114462,(-2.166200194545963e-08+0j),(0.9985986019725912+0j),0.998598624,0.028574257,2.877422677,2.848848419,0.227791952,0.340603505,0.66878922,1000,-3.174710736,5.10E-06,239.1276116
17,301.15,28,4.39E-11,2,1,0.393087455,0.393087455,4.67E-11,(-0.02558596934919133+0j),(1.105258695883301+0j),1.130844665,0.007820799,10.89195204,10.88413124,0.159948277,0.207423991,0.771117537,221.1055276,-2.45747902,9.54E-06,1676.756746
17,303.15,30,8.01E-12,2,1,0.139503263,0.139503263,9.09E-11,(-0.0029159052216569726+0j),(0.5191267330395879+0j),0.522042638,0.004536018,2.831334052,2.826798034,0.078366914,0.509009438,0.153959649,60.30150754,-2.592921258,5.10E-05,160.8134876
17,305.15,32,0.276757021,6,1,0.886597461,0.888071936,0.000874738,(-3.1115643687423507e-09+0j),(1.3246832900735175+0j),1.324683293,0.061843821,10.2517395,10.18989568,0.101797768,0.187208114,0.543767925,1000,-3.264586414,7.90E-06,1976.245851
17,307.15,34,8.15E-08,3,1,0.691601284,0.691601324,2.02E-08,(-0.0003820367953524056+0j),(0.5782278367878575+0j),0.578609874,0.000767569,2.498601424,2.497833855,0.057372669,0.32921426,0.174271518,336.6834171,-3.285995311,0.000114704,338.9171346
17,309.15,36,-4.47E-11,2,1,0.204616865,0.204616864,4.36E-11,(-0.0013534641914330027+0j),(1.3549756504692123+0j),1.356329115,0.0006201,1.57730685,1.57668675,0.043635773,7.32530201,0.005956857,291.4572864,-4.689557776,0.000392041,156.5855166
17,311.15,38,6.74E-07,3,1,0.299172962,0.299173349,1.43E-07,(-0.0003203003771062885+0j),(0.4780813589802307+0j),0.478401659,0.058762867,40.73302474,40.67426187,0.020844183,0.09242339,0.225529312,608.040201,-3.4307293,1.46E-05,21511.58746
17,313.15,40,7.86E-09,2,1,0.445300517,0.445300524,2.72E-09,(-0.00023472465989431515+0j),(0.6391855872520874+0j),0.639420312,0.000378396,2.595571554,2.595193159,0.069954691,0.590471463,0.118472603,291.4572864,-3.390956985,4.19E-05,226.6986244
18,283.15,10,0.884906429,8,1,0.730893534,0.771310155,0.008932314,(-2.2047082122382742e-09+0j),(0.08973732624457509+0j),0.089737328,0.029421806,2.397150464,2.367728658,1.368906896,0.654919612,2.09019072,1000,-2.679814085,1.99E-07,128.0513934
18,285.15,12,1.47E-07,3,1,1.029543978,1.029544212,3.44E-07,(-0.003488937827872615+0j),(0.08484571939541218+0j),0.088334657,-0.003444496,5.157966971,5.161411467,0.616103707,0.362458499,1.699791034,643.2160804,-2.577961359,2.13E-07,434.2424388
18,287.15,14,2.31E-08,4,1,1.324144332,1.324144362,3.79E-08,(-0.0036084140789918854+0j),(0.12238958284806778+0j),0.125997997,-0.003587023,1.816695135,1.820282158,1.530354214,0.497797509,3.074250448,567.839196,-2.266486122,3.77E-07,95.50441867
18,289.15,16,0.409835312,6,1,1.337755956,1.33910324,0.001958907,(-2.715946454491354e-08+0j),(0.07814862621039009+0j),0.078148653,0.025589409,1.798871829,1.77328242,0.688889612,0.552520661,1.2468124,1000,-2.904198887,4.58E-07,87.72542381
18,291.15,18,-0.002703383,6,1,1.737677536,1.736835633,0.003007049,(-0.009039118372534197+0j),(0.2369488537229536+0j),0.245987972,-0.006084167,1.321898888,1.327983055,0.584396599,0.342835776,1.70459631,1000,-2.768378456,7.61E-07,71.72596729
18,293.15,20,8.23E-11,3,1,0.71358661,0.713586609,1.39E-10,(-0.009308411551907845+0j),(0.5230937448093258+0j),0.532402156,0.001024125,2.173617546,2.172593421,0.57430754,0.529378773,1.084870738,271.3567839,-2.398162688,2.41E-06,150.5823052
18,295.15,22,3.92E-06,3,1,0.704293621,0.704294764,5.44E-07,(-0.00390059721396761+0j),(0.2943768271997833+0j),0.298277424,0.003095973,14.2716328,14.26853683,0.242250173,0.226304226,1.070462437,773.8693467,-2.859096212,8.10E-07,3145.882232
18,297.15,24,0.005753288,3,1,0.210603882,0.211109038,0.000223853,(-0.0005808158580777095+0j),(0.2916265717221074+0j),0.292207388,0.03956759,47.83371595,47.79414836,0.081562549,0.074223785,1.098873485,1000,-2.959052306,6.10E-07,27252.48669
18,299.15,26,0.226140923,6,1,1.32572205,1.326196327,0.000100192,(-4.788275010697689e-07+0j),(0.8836084506440598+0j),0.883608929,0.037335119,2.338590134,2.301255016,0.227664425,0.391429068,0.581623707,1000,-3.2353579,6.89E-06,154.6341895
18,301.15,28,0.001880948,3,1,0.187680843,0.187954279,8.63E-05,(-0.009158579597103658+0j),(1.1205729220190903+0j),1.129731502,0.154675395,12.43331354,12.27863814,0.158170768,0.337893671,0.46810811,979.8994975,-3.320835369,8.56E-06,2311.770244
18,303.15,30,3.09E-07,2,1,0.121575923,0.121576001,6.39E-08,(-0.0015528221029626984+0j),(0.9568072784495655+0j),0.958360101,0.009880005,3.050864096,3.040984091,0.078031564,0.717175379,0.10880402,125.6281407,-3.062441992,5.77E-05,203.5843926
18,305.15,32,-0.003864129,6,1,1.257661784,1.257681131,8.69E-06,(-2.881887238346045e-06+0j),(1.3830804291770362+0j),1.383083311,0.166358809,6.841178953,6.674820144,0.101885865,0.21695707,0.469613022,924.6231156,-3.294224615,1.29E-05,1047.854645
18,307.15,34,-0.047040869,5,1,1.002816925,0.9958462,0.003368743,(-4.3478701530790666e-05+0j),(0.7030725088068914+0j),0.703115988,0.000356547,7.342231427,7.341874881,0.057595842,0.296322587,0.194368719,1000,-3.711373628,4.11E-05,883.0231225
18,309.15,36,4.57E-12,2,1,0.204374557,0.204374557,1.77E-12,(-0.002001075496852958+0j),(1.9057308675648645+0j),1.907731943,0.002721583,2.212587248,2.209865666,0.043129914,0.873681476,0.049365719,100.5025126,-3.308751455,0.000301191,144.1670712
18,311.15,38,2.91E-08,2,1,0.693082478,0.693082479,8.17E-08,(-0.0031726613388950754+0j),(0.674378954799567+0j),0.677551616,-0.003172076,27.7511702,27.75434227,0.020852909,0.082347084,0.253231903,236.1809045,-2.969726363,2.87E-05,12123.30948
18,313.15,40,0.453600136,2,0.666666667,0.734724687,0.146722867,0.329274964,(0.0003366860586219779+0j),(1.426755451778375+0j),1.426418766,0.000457948,14.42574459,14.42528665,0.070162598,0.134798313,0.520500562,256.281407,-2.692295897,3.44E-05,3187.9253
19,283.15,10,0.25612629,6,1,1.230048208,1.231656434,0.001227437,(-4.32133891338434e-08+0j),(0.09036912883741215+0j),0.090369172,0.00811236,1.850334046,1.842221686,1.374557846,0.61300769,2.24231746,1000,-2.649302901,1.66E-07,95.07699428
19,285.15,12,0.047657123,4,1,1.096800271,1.100519464,0.001054967,(-0.0008835015906227406+0j),(0.07808921257986846+0j),0.078972714,0.008867311,3.170595838,3.161728527,2.385715954,0.525832678,4.537024901,1000,-2.343228837,1.77E-07,261.8673324
19,287.15,14,0.059458534,6,1,1.122640832,1.126601156,0.001220352,(-2.2929769196063343e-10+0j),(0.11329510442195048+0j),0.113295105,0.025382799,2.474999757,2.449616958,1.533814524,0.577763025,2.654746769,1000,-2.575976899,4.02E-07,146.6667919
19,289.15,16,0.031519258,4,1,1.079646791,1.080234351,6.97E-05,(-2.7248082337950417e-05+0j),(0.024880224637702775+0j),0.024907473,0.007320175,1.361912501,1.354592326,0.689273881,0.668031515,1.031798449,1000,-2.986405129,7.92E-07,43.28049954
19,291.15,18,0.032953529,6,1,1.547287561,1.548740627,0.000426402,(-0.00031315125007718917+0j),(0.2456248941223194+0j),0.245938045,0.018672041,1.761425688,1.742753647,0.442374791,0.40025767,1.105225019,1000,-2.956549292,9.36E-07,79.92584499
19,293.15,20,0.11204962,5,1,0.70882415,0.72605808,0.005497779,(-0.001786003711444875+0j),(0.42089276080753957+0j),0.422678765,0.03644903,2.161145539,2.124696509,0.652807915,0.582352467,1.120984202,1000,-2.950400508,2.74E-06,107.6127101
19,295.15,22,-1.23E-09,2,1,0.380394954,0.380394966,1.38E-09,(-0.03251045458130552+0j),(0.5392029581989708+0j),0.571713413,-0.018783067,15.98568411,16.00446718,0.161135327,0.234619649,0.686793831,517.5879397,-2.877157763,1.75E-06,3727.52414
19,297.15,24,0.037456813,4,1,0.313969671,0.318122592,0.001965994,(-0.0001321045053115542+0j),(0.3287435758646398+0j),0.32887568,0.033629589,45.60875159,45.575122,0.108934258,0.156978588,0.693943415,1000,-3.158675941,5.46E-07,26277.50968
19,299.15,26,-1.17E-10,3,1,1.098450656,1.09845066,1.61E-09,(-0.015013417885273517+0j),(0.78361640020581+0j),0.798629818,-0.014990468,3.008000162,3.022990629,0.227327187,0.33343639,0.681770778,547.7386935,-2.904935039,5.57E-06,239.3878762
19,301.15,28,3.30E-10,2,1,0.439600386,0.439600387,7.04E-11,(-0.034821218224665135+0j),(1.6708367233370773+0j),1.705657942,-0.01237067,10.47176477,10.48413544,0.159997647,0.276302365,0.579067238,221.1055276,-2.581870606,9.80E-06,1576.461403
19,303.15,30,3.71682327,2,0.666666667,0.248820732,0.637951044,0.876992264,(0.0066424389564227445+0j),(1.7193560822175655+0j),1.712713643,0.012283426,2.5976756,2.585392174,0.081061068,0.819126751,0.098960347,1000,-4.004538789,8.24E-05,205.3913424
19,305.15,32,0.350118874,6,1,1.452217197,1.452454891,0.00020239,(-5.137002479683999e-08+0j),(1.3823960823654244+0j),1.382396134,0.057168418,14.16561735,14.10844893,0.101949132,0.133702647,0.762506462,964.8241206,-3.102204624,5.07E-06,3850.886469
