replicate,T_K,T_C,ErrEqAb,overlap,jaccard,shannon_mi,shannon_lv,bray_curtis,stab_glv,stab_mi,abs_stab_err,react_glv,react_mi,abs_react_err,tau_C,tau_R,epsilon,t_eq_mi,log10_eps_t_eq,hessian_norm,non_normality
1,303.15,30.0,2.097548494591271e-09,2,1.0,0.29238399531544995,0.29238402694192367,4.1764197375350053e-08,(0.0017974037147366203+0j),(1.4603104975452637+0j),1.458513093830527,0.004057881008238737,2.5974324541441076,2.593374573135869,0.07832163588267103,0.5758995272436914,0.13599878481846592,90.45226130653268,-2.82288440083068,5.386109951730296e-05,183.7597990521017
1,305.15,32.0,0.00040676329748357546,5,1.0,1.2994292180496405,1.3000772346010805,0.0004245527309587051,(-0.0007187075735440207+0j),(1.421270264163862+0j),1.421988971737406,0.00244904116742545,16.149537047337503,16.147088006170076,0.10164364390639481,0.13313720016634212,0.7634503638307014,1000.0,-3.1172191935979665,4.903157962785235e-06,6020.058161236613
1,307.15,34.0,0.12558539569269228,4,1.0,0.864465196346967,0.8665873223353834,0.00034902554159650797,(-0.0002469294392751182+0j),(0.7134842776272208+0j),0.7137312070664958,0.20517356816733892,2.221703521877032,2.0165299537096932,0.057453140240784066,0.3805765777078761,0.15096341605363872,1000.0,-3.8211282853626027,0.00011973928212590922,167.26249484091875
1,309.15,36.0,2.780788004632265e-09,2,1.0,0.26891124637302,0.26891127358995803,1.3779597756622798e-08,(-0.0028181417427918854+0j),(1.2394544747131366+0j),1.2422726164559286,-0.000759517246621556,1.3689923236728518,1.3697518409194733,0.04430189726067716,1.5704410504561612,0.028209844137612756,150.75376884422113,-3.727867491671134,0.0003244608177647336,137.243097685113
1,311.15,38.0,2.2639995916379976e-09,2,1.0,0.07380438550609568,0.0738044779013799,6.664694616391158e-09,(-0.011968932782062031+0j),(0.6339401093387677+0j),0.6459090421208297,0.04411678534115355,40.81963863076957,40.775521845428415,0.020848961153636634,0.2294914015666501,0.09084855036532412,517.5879396984925,-3.755666146462787,1.6092578070320342e-05,20308.30742845002
1,313.15,40.0,3.420819183402188e-12,2,1.0,0.644519438190537,0.6445194380582098,8.964818944747571e-12,(-0.00017609802003337407+0j),(0.5068578650268389+0j),0.5070339630468723,-4.4502386162408774e-05,8.348911304241819,8.34895580662798,0.0699197651794783,0.20939801474126904,0.3339084435249816,201.00502512562815,-2.7795795137436587,1.9325791059498074e-05,1610.913248412048
2,283.15,10.0,0.3663782273348796,5,1.0,0.982083778722729,0.9853495155353099,0.00045742014489899395,(-6.144058409531437e-08+0j),(0.06329244005425025+0j),0.06329250149483434,0.006253491129583884,2.143434232710142,2.137180741580558,1.371302547803787,0.5888230556995331,2.3288873194251085,1000.0,-2.6328515238035517,1.743071472879766e-07,131.92072041904672
2,285.15,12.0,0.7993425226861903,5,1.0,0.9287892633124043,0.9294846145458168,0.00010142924353679951,(-2.471195619396189e-09+0j),(0.10356362211905927+0j),0.1035636245902549,0.023849848828584,6.370801676923285,6.346951828094701,0.43066954165142013,0.40845265865422886,1.054392798103926,1000.0,-2.9769975691332276,2.0413361284885054e-07,683.7970872015043
2,287.15,14.0,0.04752388775141297,4,1.0,1.1652583795942595,1.180195505303473,0.00613454054564786,(-0.0019204708101991244+0j),(0.15713911064240282+0j),0.15905958145260196,0.006550731588798885,1.8909133245396372,1.8843625929508383,1.5150112842375218,0.6047852361032539,2.5050401263083524,1000.0,-2.601185313112215,4.4098183042301825e-07,115.05374485962022
2,289.15,16.0,0.11588263809622028,5,1.0,1.2646375852040965,1.2655911514449885,0.0006444984407531837,(-5.4636970259404295e-08+0j),(0.04674321032829478+0j),0.04674326496526504,0.0033688265209674754,1.4142527718096691,1.4108839452887016,0.6883650291117699,0.5651270163566939,1.2180713524360889,1000.0,-2.9143272707658396,6.094878645241362e-07,66.47188734415435
2,291.15,18.0,0.022546093432656934,7,1.0,1.565117641820572,1.5696511051763682,0.008237823439569797,(-0.0002634409181998754+0j),(0.18846885192891197+0j),0.18873229284711185,0.025957786415232435,0.913048325158428,0.8870905387431957,0.4572880074221492,0.42520250567736817,1.075459343057415,1000.0,-2.9684060031468746,8.56274657964132e-07,53.9672029507609
2,293.15,20.0,0.2622504975851835,4,1.0,0.7160522216314505,0.716066832705486,1.1901785101340803e-06,(-3.120124564945979e-07+0j),(0.31446145734521497+0j),0.31446176935767145,0.0386806229743047,2.1782955527025423,2.1396149297282374,0.5649997971102527,0.5169095116703742,1.093034243623176,924.6231155778895,-2.9273309784437007,2.1369697551754825e-06,107.89679281376212
2,295.15,22.0,-5.6550597544564944e-11,2,1.0,0.6204352170692248,0.6204352170347639,3.8873641932438155e-11,(-0.040218299133315316+0j),(0.2659792891158578+0j),0.3061975882491731,-0.030465377252585635,14.855848602652394,14.88631397990498,0.17734100524811994,0.1677090864777384,1.0574323012108235,281.4070351758794,-2.4250823780025685,5.619013325014582e-07,4387.75371015299
2,297.15,24.0,4.761590309266675e-06,4,1.0,0.6508414874107576,0.6508491561581959,5.364968879611355e-06,(-0.007557380447083524+0j),(0.22824056824567612+0j),0.23579794869275963,0.027480255892839697,33.391914103324375,33.364433847431535,0.1491509140757299,0.1700660378066032,0.877017633851988,351.75879396984925,-2.60323663796072,9.446830727190493e-07,16289.162418001972
2,299.15,26.0,0.05901172002791217,6,1.0,1.2373284947987404,1.2374997270463601,2.243655612873977e-05,(-7.478944172786865e-07+0j),(0.824301897455939+0j),0.8243026453503562,0.021616147962386558,3.223670204045788,3.2020540560834014,0.227346105879868,0.35227888528994616,0.6453583094903597,1000.0,-3.190199093693656,5.018851100166439e-06,210.25083951367844
2,301.15,28.0,-4.072270764056214e-08,3,1.0,0.5895981504655591,0.589598142243783,6.2894367839394666e-09,(-0.027704847723914464+0j),(1.003611054195463+0j),1.0313159019193776,0.10150005522795293,9.535038678689629,9.433538623461676,0.15832812249171116,0.238068620572921,0.6650524630700536,170.85427135678393,-2.409769934392417,4.870578114885917e-06,1485.7410263750908
2,303.15,30.0,,0,0.0,-8.881739338904287e-16,3.3977479538806725e-07,0.9999999983430291,(0.0032297872913191936+0j),(0.9982030560017358+0j),0.9949732687104166,0.0032297872913191936,3.1992371603669785,3.196007373075659,0.07956322474563499,0.6072014676061535,0.1310326621233428,90.45226130653268,-2.8390398642449792,6.939044470268533e-05,237.61446449028136
2,305.15,32.0,0.004660365221765019,6,1.0,1.2619542999865536,1.2621021432828914,7.281361027937132e-05,(-0.00023979186774829907+0j),(1.22437626870146+0j),1.2246160605692085,0.26779779519683744,9.022740838604179,8.75494304340734,0.10175750042779122,0.18935041048463938,0.5374031150360039,1000.0,-3.269699820524684,1.3174176045751964e-05,1261.9792817595555
2,307.15,34.0,1.0269257649947585e-10,2,1.0,0.4834627609479417,0.483462760714812,3.149914439409992e-10,(-0.0005659181747831202+0j),(0.45991313444268944+0j),0.4604790526174726,-0.0002925921023624802,2.7999620483217083,2.800254640424071,0.05761708845720049,0.4598150229149243,0.12530492825559744,376.8844221105528,-3.478240034805709,0.0002553882967380196,278.9265391454837
2,309.15,36.0,-1.7117049919172543e-07,3,1.0,0.42214766789560715,0.42214752136603423,1.50907893476554e-07,(-0.0007104227759778491+0j),(4.968349308220794+0j),4.969059730996771,0.007549708514284732,5.443622336203525,5.43607262768924,0.04310429711173755,0.6630751685500086,0.06500665257303578,165.82914572864323,-3.4067030602419353,0.0004649412471988704,116.5128978081858
2,311.15,38.0,8.453274547503255e-07,2,1.0,0.6337600727010395,0.6337615615000961,2.2268092461802832e-06,(-0.0006607117704609576+0j),(0.671492737337031+0j),0.672153449107492,-0.0004320807977084781,34.48401251037126,34.484444591168966,0.020850684318863725,0.15534884374315436,0.1342184712577401,1000.0,-3.872187712085877,2.0452252287640513e-05,17016.84114981362
2,313.15,40.0,1.4478024328725285e-10,2,1.0,0.6499506805839163,0.6499506806813818,1.4013890214672824e-10,(-0.000332736334639942+0j),(0.6376670339624592+0j),0.6379997702970991,-0.00022954987486000893,8.318158308949158,8.318387858824018,0.06998505439009789,0.24887223438579995,0.28120876787567856,236.18090452261308,-2.9242159239952166,1.9353750906113703e-05,1106.711568933415
3,283.15,10.0,0.4814026117321869,4,1.0,0.687919336929228,0.6899096803818698,0.0002263355079428337,(-2.758572247278317e-06+0j),(0.06712131473915645+0j),0.06712407331140373,0.015289111819603416,2.634883224724974,2.6195941129053706,1.347174514013855,0.6305050968755982,2.1366591970305024,1000.0,-2.670264743466417,1.762411364120959e-07,130.18384868240568
3,285.15,12.0,0.005014915561760177,4,1.0,1.1580242137024652,1.1600431988062199,0.0010199703016287255,(-0.002925191349303647+0j),(0.08083440899365191+0j),0.08375960034295556,0.0027888744981990716,3.289828038023543,3.287039163525344,2.453114812763688,0.6248188908811363,3.926121390638878,1000.0,-2.406036276699944,2.1165675839717647e-07,224.1889342667418
3,287.15,14.0,0.002086372132578951,5,1.0,1.4325894482944295,1.4330588472335886,0.00016518567356101665,(-0.005947457499197287+0j),(0.12394423161258905+0j),0.12989168911178633,5.713422357334786e-05,1.4801862008640962,1.480129066640523,1.4998354432490715,0.6026450872973792,2.4887541189047604,1000.0,-2.6040180082036586,3.9405027585171244e-07,99.67026844616144
3,289.15,16.0,0.13533048534910905,6,1.0,1.3979842156148035,1.40410805194297,0.0035732827236816065,(-1.866581481120591e-08+0j),(0.04715850926433456+0j),0.04715852793014937,0.022588233289162048,1.817675365757549,1.795087132468387,0.6843273717092062,0.652054089176278,1.0494947935587646,1000.0,-2.9790197115687724,5.761460697383255e-07,98.27160392985789
3,291.15,18.0,-0.005071224863984231,6,1.0,1.6193537095714328,1.6166791130382254,0.007325738971515104,(-0.010565881547063652+0j),(0.22757913496484297+0j),0.23814501651190662,-0.00017835954646275081,1.0108726052623642,1.011050964808827,0.4391765580595029,0.38219593681550473,1.1490874594815592,1000.0,-2.939646914980379,7.739286710858209e-07,62.87830005474825
3,293.15,20.0,0.2731934968587297,4,1.0,0.5970133006883697,0.6008769011397157,0.0008138839606225226,(-6.361483731789364e-05+0j),(0.5144632383230604+0j),0.5145268531603783,0.041727888049790475,2.501632162876418,2.4599042748266275,0.819061035294909,0.5386954446731196,1.5204528707160598,1000.0,-2.818027037081947,2.558240698172027e-06,150.19439829630673
3,295.15,22.0,0.04106381896080043,5,1.0,1.1243594394910983,1.159788021674599,0.10145906523803316,(-0.0005572154351348961+0j),(0.574075374024009+0j),0.5746325894591439,0.026829690183112567,10.386254572026797,10.359424881843685,0.32087536495913677,0.29320371763058367,1.094376863813908,1000.0,-2.9608330969325873,1.2947561848002432e-06,2562.1262447686217
3,297.15,24.0,-1.4632252405768353e-08,2,1.0,0.1446891218938426,0.14468920716997902,9.35552234019726e-09,(-0.018302364819912292+0j),(0.31080111732903726+0j),0.3291034821489496,-0.001500937584306021,47.98618641879593,47.987687356380235,0.07340356557851839,0.19983714086441684,0.36731693248313824,738.6934673366835,-3.303423309534436,5.990111231970298e-07,27214.031341963648
3,299.15,26.0,0.12176406810705244,4,1.0,1.0721089202282128,1.0722720682761149,2.7765051272184306e-05,(-8.863142533634868e-06+0j),(0.7236008340581591+0j),0.7236096972006928,0.037097158768278855,2.9038178681683817,2.866720709400103,0.227321270713359,0.32640504394285996,0.6964392092946748,1000.0,-3.157116786232246,6.197712536552722e-06,206.68990289434652
3,301.15,28.0,0.5117983509579521,4,1.0,0.6311907061751145,0.6312058136361498,3.4512470483226904e-06,(-3.1275806359164904e-07+0j),(1.4949001052495028+0j),1.4949004180075665,0.14757659189932498,9.990197691906,9.842621100006674,0.15915008217873783,0.30058426302458163,0.5294691098506464,914.5728643216081,-3.237377683888694,9.349359340731658e-06,1919.1080430041004
3,303.15,30.0,-4.356404126336141e-12,1,1.0,2.9676663106389025e-13,-4.440889025353775e-16,2.182623639381926e-12,(-0.0011656369432562503+0j),(0.9571810859240673+0j),0.9583467228673235,-0.0011656369432562503,3.3018441282337876,3.303009765177044,0.08042594033697183,0.726772523115809,0.11066177900090507,135.678391959799,-3.0885130400885146,9.302617598157714e-05,252.28392656794705
3,305.15,32.0,9.481444124464284e-07,6,1.0,1.4913625845753535,1.491367834730585,4.202851736633392e-06,(-0.0028891205082314042+5.119709421431565e-05j),(1.4534086509086825+0j),1.4562977723168473,0.005239384286791851,25.674241840442438,25.669002456155646,0.10016131471508219,0.089591605787917,1.1179765541002358,758.7939698492463,-2.8316911751431313,3.521094453155065e-06,10602.101495552148
3,307.15,34.0,0.21844914721329148,6,1.0,1.0652215074067797,1.0679289369022151,0.0007243006628310545,(-3.1657097645177653e-06+0j),(0.7240249365928196+0j),0.7240281023025842,0.13430101650025025,2.033959526960845,1.8996585104605948,0.057897816306048844,0.45445409170029377,0.12740080321299352,1000.0,-3.894827833932605,0.00016598436473372032,200.85470374105861
3,309.15,36.0,1.2666700705158671e-08,2,1.0,0.09790148324594299,0.09790148614071628,3.419789865990725e-09,(-0.0014519777113946395+0j),(2.5683830493911155+0j),2.5698350271025103,0.0032898281019392785,2.9828439635494917,2.9795541354475525,0.04463653661527583,1.288010278574485,0.03465541957062458,110.55276381909549,-3.5037984432260982,0.00035275598439914505,203.04555718688965
3,311.15,38.0,-1.0293687083005654e-08,2,1.0,0.6931450901111063,0.6931450905461465,3.085150457567063e-08,(-0.00144487568133672+0j),(0.36563282149519044+0j),0.36707769717652716,-0.001444701978038746,27.939976647653307,27.941421349631344,0.020840800065024898,0.13985822344691573,0.14901376230433233,371.8592964824121,-3.39715226338671,2.0130379149969232e-05,12042.448212042442
3,313.15,40.0,1.4705579637210678e-09,2,1.0,0.6558397789356364,0.655839792497834,2.3855838699487305e-08,(0.0002695987379911914+0j),(0.5750138398432991+0j),0.574744241105308,0.00033660552581120097,8.734471082652954,8.734134477127142,0.06994286299708848,0.5300109488062225,0.13196493988402552,221.10552763819098,-3.2241410358204905,2.6626260602099818e-05,1282.9724887441105
4,283.15,10.0,0.33557737885042827,5,1.0,0.805225082978677,0.8069919250977001,0.0007028411892040076,(-6.287222206887164e-12+0j),(0.08699464172673699+0j),0.08699464173302421,0.015900141984556807,2.0831901571608364,2.0672900151762796,1.362736070531727,0.6184758363889801,2.20337803088342,1000.0,-2.656910985081619,1.9705207644699262e-07,92.99249516240428
4,285.15,12.0,1.9992014448800803e-05,3,1.0,0.9720464393047872,0.9720616410362627,1.7033652593111966e-05,(-0.00247373109974939+0j),(0.0650429631341739+0j),0.0675166942339233,-0.002382994373180184,5.744376936023765,5.746759930396945,2.321104999548204,0.3251559712273892,7.1384357198994834,854.2713567839197,-2.077992791826273,2.0728837356487362e-07,491.1443346279008
4,287.15,14.0,5.459681421560946e-07,4,1.0,1.277732570388201,1.2777333163814442,1.7497804927206475e-06,(-0.0015624668816632552+0j),(0.0968313722167882+0j),0.09839383909845145,-0.0010358023469807162,1.9939922034514608,1.9950280057984415,1.4988952359302066,0.4838584211436301,3.0977971456763584,683.4170854271357,-2.3436328566902676,3.403629858960272e-07,110.54552085169803
4,289.15,16.0,0.06879496255396494,6,1.0,1.2693159800736877,1.2701158308176437,0.0007239040768603564,(-2.559550273337057e-06+0j),(0.104518513549058+0j),0.10452107309933134,0.01931635843169404,2.5795452548162245,2.5602288963845306,0.6886681056778137,0.726784410086338,0.9475548678816648,1000.0,-3.023395632939492,7.254233724996248e-07,152.8703168197489
4,291.15,18.0,0.24421652302335053,6,1.0,0.8846540008629075,0.8876187914982834,0.0004967460030025776,(-1.4121175255943425e-07+0j),(0.19129690030237623+0j),0.1912970415141288,0.07376392609575527,1.6246704533041902,1.550906527208435,0.5687094129368896,0.49810657852010626,1.1417424251383048,1000.0,-2.942431861027332,1.1425098920446087e-06,75.00748101606838
4,293.15,20.0,0.001262095013504556,4,1.0,0.8564075484723532,0.8564938694439109,3.3045359725845065e-05,(-0.003331764697795172+0j),(0.5214770488766087+0j),0.5248088135744039,0.010293236544764333,2.673238345411381,2.6629451088666163,0.8214873168040011,0.4561832736697578,1.8007835100913756,1000.0,-2.7445384948562213,1.5106868431214516e-06,165.30089146745328
4,295.15,22.0,0.3187481021806528,3,1.0,0.6111713919127981,0.6111740253539751,2.786738763327963e-07,(-8.979530602737249e-09+0j),(0.3043960709858476+0j),0.3043960799653782,0.011677985195807065,14.556053775288781,14.544375790092975,0.16170510768448104,0.14819220679266487,1.091184962990139,889.4472361809046,-2.9112218173678888,7.095940010364292e-07,3463.757646488078
4,297.15,24.0,1.283395129210535,5,1.0,0.25511281455824414,0.2551617035734547,9.924643070978253e-06,(-1.7683357182056691e-09+0j),(0.3546664512424408+0j),0.3546664530107765,0.04214486618312907,46.59570328890547,46.55355842272234,0.09221426812535459,0.07934600404522926,1.162179107000651,939.6984924623116,-2.9077154664546767,6.777572686811e-07,27997.588136402825
4,299.15,26.0,9.718712724316208e-07,5,1.0,1.362573170468962,1.3625735244313808,3.6424981625100525e-06,(-0.004238377793970162+0j),(0.9398185132007375+0j),0.9440568909947077,0.010526610135161873,2.4590676611075972,2.4485410509724352,0.22755258406469464,0.3311424143136206,0.6871743824673048,613.0653266331659,-2.9504397934308906,6.8164224478842205e-06,186.3409291487255
4,301.15,28.0,0.6763828370874853,3,1.0,0.40373749728659003,0.4037991109076978,8.094750835295887e-06,(-4.703650183350554e-07+0j),(1.3373459148854707+0j),1.337346385250489,0.08439137393791267,10.898178763701235,10.813787389763323,0.1604482586785632,0.23077191831730515,0.6952676904906219,914.5728643216081,-3.119066263647634,1.0378676690453898e-05,1887.7917205303274
4,303.15,30.0,-2.0759744940474925e-10,2,1.0,0.23023032535953922,0.23023032676790275,2.3432999173719145e-09,(0.0003476882600822702+0j),(1.1624959642399413+0j),1.162148275979859,0.003899500686004979,2.7727483873537864,2.768848886667781,0.08038266297585878,0.6178179061445844,0.1301073701108418,80.40201005025126,-2.790965007779858,6.97471315474743e-05,206.74623038432367
4,305.15,32.0,0.0011970141117618647,5,0.8333333333333334,1.0352908431874945,1.0354370624564706,8.850168286881945e-05,(-0.0042487142442913985+0j),(1.3322533937844674+0j),1.3365021080287587,0.053061805976890586,11.202508457222956,11.149446651246066,0.10194500531403443,0.11625424923424173,0.8769142288177745,1000.0,-3.0570428829997525,6.4762721275840525e-06,2600.9559868921883
4,307.15,34.0,0.13677850832474303,6,1.0,0.9394082988328633,0.9458811619784231,0.0013197039069778862,(-7.44578081098745e-07+0j),(0.7252562869463701+0j),0.7252570315244512,0.1740773420273198,2.024435001373358,1.850357659346038,0.057427389707474144,0.374524606458535,0.15333408998276896,1000.0,-3.8143612799433244,0.00010781071973168026,214.3889960079897
4,309.15,36.0,-7.634023860350072e-09,4,1.0,0.34158080280137354,0.3415808057101316,4.0600435705239246e-09,(-0.0006969990400056273+0j),(2.410003572109543+0j),2.4107005711495484,0.027406854480411504,2.61130184398723,2.5838949895068186,0.043389676824456026,0.6191870571994753,0.07007523222578883,216.08040201005028,-3.4890508335051407,0.0003295532678195141,125.08899750942781
4,311.15,38.0,0.21474025754158538,4,1.0,0.29513995868028975,0.2951438116417381,2.1833664867480764e-07,(-3.325371966535405e-10+0j),(0.5892613181515921+0j),0.5892613184841293,0.031719099820924974,32.66293303491495,32.631213935094024,0.020856617274888172,0.09550458610428628,0.21838341095069277,809.0452261306533,-3.5687531546288485,3.4974714889076865e-05,19008.843070425442
4,313.15,40.0,0.001564816322219907,1,0.5,0.6648145380457863,3.133414353393405e-08,0.23620212829842455,(0.0009424357198024925+0j),(0.6923490538127668+0j),0.6914066180929643,0.000983038056015558,19.290783858988146,19.28980082093213,0.06992097549881697,0.3217301559143915,0.21732801297439489,256.2814070351759,-3.071601390412833,2.6634251225012896e-05,5754.334627767762
5,283.15,10.0,0.17739576497062312,8,1.0,1.2572033233359265,1.2602119270061896,0.0013518282757771973,(-5.761550679457154e-09+0j),(0.0752715480189767+0j),0.07527155378052738,0.015843121817158756,2.07808685575439,2.062243733937231,1.3694962467540956,0.5811927291969422,2.356354747669305,1000.0,-2.6277593262119834,1.851513011324573e-07,104.36844059817012
5,285.15,12.0,2.393488475490426e-06,3,1.0,1.0859634655940007,1.0859670651357045,1.0740081085738124e-05,(-0.005255230336833151+0j),(0.08282776820095644+0j),0.08808299853778959,-0.005117695690113103,3.554690958789508,3.559808654479621,2.435204302981115,0.5293448738491697,4.600411609303685,804.0201005025126,-2.242470215509854,1.88051652672129e-07,286.55900059198547
5,287.15,14.0,8.930578296602574e-05,4,1.0,1.2489492674792966,1.2490561320258347,0.00022652546001266415,(-0.001605438084532181+0j),(0.10144621942313678+0j),0.10305165750766897,-0.0014150612408192565,2.172688552736283,2.174103613977102,1.519716964753503,0.5549695006796594,2.7383792494764805,1000.0,-2.5625064047962693,3.520406622007013e-07,114.56529458915318
5,289.15,16.0,0.14681069684033798,5,1.0,1.2056657783344675,1.2055712732633892,0.00012414314159947217,(-1.3950345542606014e-08+0j),(0.06432764507679936+0j),0.0643276590271449,0.0027871829846138328,0.854451807869779,0.8516646248851653,0.7971366508567319,0.7473174743278982,1.0666640059148071,1000.0,-2.9719723597290924,9.512863739123613e-07,34.725990993257895
5,291.15,18.0,-0.00212992595993603,6,1.0,1.6945007383809059,1.6936874299377496,0.0003900798782413801,(-0.007709621898519129+0j),(0.24753097366421872+0j),0.25524059556273787,0.0008189651994720911,1.420411320043426,1.419592354843954,0.45529659051192195,0.4187368903168884,1.0873094801066279,1000.0,-2.9636468253958745,8.171375446344511e-07,78.71143443059316
5,293.15,20.0,2.8617429482875914e-06,4,1.0,0.9535161450848839,0.9535178727238502,1.000227688595048e-06,(-0.004970065851799106+0j),(0.4416802807419642+0j),0.4466503465937633,0.005880819624461301,1.9670451260107347,1.9611643063862734,0.8434053047750545,0.5076537297977893,1.6613791158611266,638.1909547738694,-2.5844818976220867,2.0047100863639493e-06,130.83649564840238
5,295.15,22.0,0.409760985112204,3,1.0,0.4891385425767045,0.4931910554586941,0.0005781751372973688,(-0.0002446769040639513+0j),(0.4197539083023399+0j),0.4199985852064038,0.12476615419274457,15.4006154146972,15.275849260504454,0.20153790983064193,0.2682572230152528,0.7512860513701163,1000.0,-3.1241946743430242,1.0237139662679793e-06,4441.665702539055
5,297.15,24.0,2.7554069111690776e-07,4,1.0,0.9755739165417534,0.9755810687078379,5.3006463856070166e-06,(-0.005992329648215047+0j),(0.330300074322407+0j),0.33629240397062204,-0.002696858940628095,23.42196926145651,23.424666120397138,0.1742515474416359,0.2611900044620023,0.6671447776133633,422.11055276381916,-2.801206118920491,1.172990635139025e-06,9190.391358483
5,299.15,26.0,0.10053374431711627,7,1.0,1.4900593093894559,1.4903192761378865,2.75837572874258e-05,(-3.993806093393003e-06+0j),(0.965663699200149+0j),0.9656676930062424,0.010723807826217735,2.484046842358507,2.4733230345322896,0.22779748422047957,0.3502284312702403,0.6504254477407302,1000.0,-3.186802475413414,6.263223876885655e-06,188.96884329216735
5,301.15,28.0,0.0068011649007316405,3,1.0,0.08006592978193532,0.08064558260013197,0.00016759800667967225,(-0.007593410394562348+0j),(1.175924642964552+0j),1.1835180533591143,0.23281839601733678,12.885602577803569,12.652784181786233,0.15897718252035514,0.42806401586978793,0.37138646703887895,1000.0,-3.4301739255758257,1.3596191045544678e-05,1952.7282455443703
5,303.15,30.0,2.5768920297702302e-09,1,1.0,5.419972729385457e-10,-2.922395513001653e-11,1.2990414248658455e-09,(0.0007037011200596889+0j),(1.252683433395978+0j),1.2519797322759183,0.0007037011200596889,3.258441273601482,3.257737572481422,0.080098534133161,0.7304233356189188,0.10966042598473404,170.85427135678393,-3.192575912030007,0.0001009638296941558,220.73883868505544
5,305.15,32.0,-7.363141697545343e-07,5,1.0,1.2939464185703617,1.2939474545394707,1.401997985866735e-06,(-0.0029625125955912907+0j),(2.2033263715442373+0j),2.2062888841398287,-0.0015169607349146046,6.244304534211917,6.245821494946831,0.10192135704445082,0.21652935708184165,0.47070456596759574,597.9899497487438,-3.1039454738763235,3.546220652045561e-05,845.5660163828516
