replicate,T_K,T_C,ErrEqAb,overlap,jaccard,shannon_mi,shannon_lv,bray_curtis,ErrTraj,t_eq,t_eq_mi,stab_mi,stab_glv,abs_stab_err,react_mi,react_glv,abs_react_err,tau_C,tau_R,epsilon,log10_eps_t_eq,hessian_norm,non_normality,T_bin_K
1,311.15,38.0,,0,0.0,1.0560873885303092e-15,8.59455561812364e-13,0.9999999999999988,0.8003314168322019,90.45226130653268,65.32663316582915,(-0.16300235522236228+0j),(0.18275557682839164+0j),0.3457579320507539,248.6268592310755,0.1827555768283916,248.44410365424716,0.02398821549925,0.0221058009585648,1.0851547765318963,-1.779598589510019,3.1831249989945453e-06,841020.6235092485,311.15
1,313.15,40.0,-1.3527529203725122e-10,2,1.0,0.6315100075300866,0.6315100066627068,7.135041446225212e-10,-0.0127358771946715,331.65829145728645,331.65829145728645,(-0.023643596223750344+0j),(-0.07469037677644949+0j),0.0510467805526991,169.37029172742604,-0.0659867644959904,169.43627849192202,0.0151701172098592,0.022500553187378,0.6742108553299524,-2.691895118405019,2.740657015918286e-07,532322.9096379095,311.15
2,283.15,10.0,0.6559232561253586,4,1.0,0.7359762572581102,0.7385487165034695,0.0011237469999901,0.7909861364369726,1000.0,1000.0,(-0.007008411838166043+0j),(-1.966122631279986e-10+0j),0.0070084116415537,7.100241347315374,0.0108453749273598,7.089395972388014,0.3521632431926663,0.3427583268632731,1.0274389142211704,-2.988243989408382,1.567726301696201e-07,946.4016916631645,283.15
2,285.15,12.0,0.0003137567906312,4,1.0,1.2083686883091935,1.2085865567115175,0.0002113063738217,0.3425549196909563,1000.0,1000.0,(-0.012102530395808497+0j),(-0.0078080628402370945+0j),0.0042944675555714,2.515091960826315,-0.0016824590995511,2.516774419925866,1.4599143754845278,0.4471339999032466,3.265048902119795,-2.486110309714563,1.818849687384059e-07,138.63634006034735,283.15
2,287.15,14.0,0.2893546947231232,4,1.0,0.6469897481607502,0.6469968660333366,6.529711004540124e-07,0.7550792473421125,1000.0,914.572864321608,(-0.010682015996097895+0j),(-1.6128190056954449e-07+0j),0.0106818547141973,9.081468757081009,0.0259485566230613,9.055520200457948,0.3842452394059364,0.307212763960853,1.2507463376583512,-2.8640490716865994,2.209236049019348e-07,1332.6215477918386,287.15
2,289.15,16.0,0.0742768303291637,9,1.0,1.5066527946585009,1.5104530877134457,0.0031646079350344,0.1567662776620508,1000.0,1000.0,(-0.002227423343549897+0j),(-9.177013528516837e-11+0j),0.0022274232517797,3.4031436220279616,0.0363874985392848,3.3667561234886767,1.430660326326504,0.394880909129836,3.623017201513041,-2.44092960399901,2.687024931760713e-07,311.08330843752657,287.15
2,291.15,18.0,0.0137410593205416,3,1.0,0.7817835876995859,0.7849503857912782,0.0009952342030292,0.1298453711152107,1000.0,1000.0,(-0.004323955438613906+0j),(-0.0030083059957796247+0j),0.0013156494428342,8.28342664935222,0.014917354091326,8.268509295260895,0.2380168697417204,0.2163638669493041,1.1000767970073753,-2.958576995430572,2.746141319872527e-07,1249.489229297869,291.15
2,293.15,20.0,-0.0184425204592412,4,1.0,0.7712403421894467,0.7707293185578556,0.0004487770982053,-0.0347130714276506,1000.0,1000.0,(-0.0027362999987391237+0j),(-0.00189993521598668+0j),0.0008363647827524,13.631810644337678,0.0523045806063388,13.57950606373134,0.2139627363301758,0.2056786875075967,1.0402766515236204,-2.982851148919901,3.656556025327224e-07,2929.9688538497244,291.15
2,295.15,22.0,1.3977857420173198e-06,3,1.0,0.7697341760805716,0.7697344758314784,2.5109348968161245e-07,0.685076274739357,924.6231155778896,537.6884422110553,(-0.021703143123982426+0j),(-0.01466174938200332+0j),0.0070413937419791,10.844770917778314,0.0618356448781294,10.782935272900184,0.2428089948687362,0.2233873457516535,1.0869415814567864,-2.694324498065689,7.063477123088362e-07,1859.8932934327677,295.15
2,297.15,24.0,6.901516395405782e-13,3,1.0,1.0387587328902637,1.0387587327596988,3.063581904474837e-12,0.2212893006766961,376.8844221105528,366.8341708542714,(-0.02718443159639755+0j),(-0.05234496248737326+0j),0.0251605308909757,7.1082382493290135,-0.0443760286733922,7.152614278002406,0.2709104842364624,0.2443941825511648,1.108498088655389,-2.519734835098432,8.659477103664422e-07,823.2503217567422,295.15
2,299.15,26.0,0.2054243706409682,3,1.0,0.5673202907270148,0.5673442716135157,1.3780612194062675e-06,0.5317047117787268,1000.0,1000.0,(-0.007706870356314007+0j),(-1.3014739058431286e-07+0j),0.0077067402089234,28.998591655449665,0.0046235279251854,28.99396812752448,0.1030620116482253,0.1333539144553693,0.7728457921099718,-3.1119071533220004,6.870955468513831e-07,12484.273565408545,299.15
2,301.15,28.0,-1.3271711960779984e-08,4,1.0,0.6532331183926301,0.6532330497359834,5.41289160483541e-08,-0.0317716997686516,653.2663316582915,552.7638190954774,(-0.06087402326918249+0j),(-0.03692209510622961+0j),0.0239519281629528,26.089294771343702,0.1151159310285304,25.97417884031517,0.1332099886141484,0.1258946523182967,1.0581068072483062,-2.71801010035242,1.18820816300647e-06,10104.24162972944,299.15
2,303.15,30.0,-1.9305987373784625e-08,3,1.0,0.8109449632914031,0.8109449599432684,4.948209308180945e-09,0.9371863462420824,487.4371859296483,396.9849246231156,(-0.023316610018950523+0j),(-0.03591225728482048+0j),0.0125956472658699,17.691535564785347,0.0218500371579028,17.669685527627443,0.1886062431578319,0.1648529706554682,1.144087621884634,-2.5403147279728997,2.3089850827840714e-06,6005.765240035102,303.15
2,305.15,32.0,-1.1643525103069833e-07,3,1.0,0.75959008197186,0.7595899965864908,5.219696977561826e-08,0.1578057352380187,407.035175879397,311.55778894472365,(-0.03520679802038992+0j),(-0.03597510340096877+0j),0.0007683053805788,43.74094277105896,0.0405998059605393,43.700342965098415,0.0927815030233327,0.0832660992247879,1.114277045365806,-2.446545429149641,8.81277852516732e-07,30215.514597089463,303.15
2,307.15,34.0,0.5056278921893631,1,0.5,0.2005841979618829,6.037435267465847e-11,0.9064553671935572,-3.612559547499691,206.03015075376885,95.47738693467338,(-0.12114510768821218+0j),(0.04069464300368743+0j),0.1618397506918996,160.9106902800844,0.0919349501412593,160.81875532994314,0.0339005315957754,0.0324060301348975,1.0461180050335277,-1.96031984761772,4.14826513466272e-06,346987.25979329826,307.15
2,309.15,36.0,-2.9108622307913217e-12,3,1.0,0.6824534296094893,0.6824534253979225,5.050506729336618e-09,-0.0077029094932774,432.16080402010056,261.3065326633166,(-0.035683263504100865+0j),(-0.045886383199556166+0j),0.0102031196954553,22.495671122857605,0.0075771654239848,22.48809395743362,0.100596146041046,0.091449441268277,1.100019252670294,-2.375749980925686,1.6558692936134257e-06,10010.847031862995,307.15
2,311.15,38.0,0.7655599977025962,1,0.5,0.1671068680008275,3.436121060860683e-12,0.9267822220370376,0.1508572727887484,75.37688442211056,75.37688442211056,(-0.1482561110572752+0j),(0.4325084340661138+0j),0.5807645451233889,247.15927400902547,0.5355967278403884,246.62367728118508,0.0136199000777345,0.044610123470737,0.3053096252169941,-2.3924976865270224,2.512892249712749e-06,1155596.0349616376,311.15
2,313.15,40.0,2.3167104806059396e-09,2,1.0,0.5586825751596584,0.5586825732023228,1.337334537624495e-09,-0.0125663549067273,381.9095477386935,331.65829145728645,(-0.023600668648350337+0j),(-0.04313544835167052+0j),0.0195347797033201,182.72963770493985,-0.0173621982437499,182.7469999031836,0.0179964344331204,0.0163529611771165,1.1005000402192455,-2.4791007963709224,4.051975042440014e-07,526375.2217106131,311.15
3,283.15,10.0,0.0040996744640911,3,0.75,0.8536197935779443,0.8597238482249905,0.0049711734817322,0.1633661750611916,1000.0,1000.0,(-0.012322907302811471+0j),(-6.362124501156827e-11+0j),0.0123229072391902,6.448914250623117,0.0045618008833838,6.444352449739733,0.5098146284292848,0.3118574702107499,1.6347680499195916,-2.786543858774985,1.3282922357951648e-07,740.3950771735682,283.15
3,285.15,12.0,-0.0007521547350328,5,1.0,1.365725338152457,1.3650480768096005,0.0006647017009999,0.2081253991075007,1000.0,1000.0,(-0.008965990295180215+0j),(-0.0061727248904179235+0j),0.0027932654047622,2.117906687513954,-0.0048492888595673,2.1227559763735213,1.423573779001302,0.5365896639495477,2.65300261008224,-2.5762623227490105,1.8478592764602485e-07,113.70925926672174,283.15
3,287.15,14.0,0.7145138126000392,8,1.0,0.5117265067602689,0.5151767779227469,0.0015449009907655,0.8306872554279069,1000.0,1000.0,(-0.005711361894609157+0j),(-3.518037767027348e-10+0j),0.0057113615428053,9.985201502460788,0.0670471536960764,9.91815434876471,1.5193540073647374,0.4257097437345066,3.5689904441376394,-2.4474546148529277,2.473089177122052e-07,1577.439618868499,287.15
3,289.15,16.0,0.0696314586374187,10,1.0,1.628482952919286,1.657262167375384,0.0155945386965543,0.1851886587151713,1000.0,1000.0,(-0.0005688023757264103+0j),(-7.011615818772688e-05+0j),0.0004986862175386,3.2743708216882776,0.0382119904967041,3.236158831191573,1.4352662239315903,0.3268729055430719,4.39089994793853,-2.35744645871735,2.5515087605222853e-07,283.9977850857347,287.15
3,291.15,18.0,-9.378637654091029e-09,3,1.0,1.043652694760017,1.043652682768918,2.072131623256277e-08,0.253941198721671,713.56783919598,391.9597989949749,(-0.03454062743753633+0j),(-0.021408549501999666+0j),0.0131320779355366,6.811093311706807,-0.017476660262534,6.8285699719693405,0.3365525938875957,0.3172788234011506,1.0607471065349874,-2.567629670492229,3.083036061226802e-07,994.2353373810388,291.15
3,293.15,20.0,2.685147300322254e-09,3,1.0,0.6705128371663023,0.6705128404400178,3.475714704689272e-09,0.4426998837688965,678.391959798995,477.38693467336685,(-0.027166496375003787+0j),(-0.020236158731630798+0j),0.0069303376433729,14.788087710152872,0.0015574413593584,14.786530268793516,0.2917534384205301,0.270990041472563,1.0766205165146976,-2.646807877229844,3.761554192519669e-07,3731.437920982547,291.15
3,295.15,22.0,0.3709071801339366,6,1.0,1.272494592349463,1.2747336879488351,0.0008263337179274,0.3661047988423888,1000.0,1000.0,(-0.005690478531698423+0j),(-1.153143970295748e-05+0j),0.0056789470919954,8.06277327843183,0.0649892107119139,7.997784067719916,0.2432081549047205,0.2181188125019991,1.1150260361081483,-2.952714991623817,6.332564384457642e-07,1553.8921994439836,295.15
3,297.15,24.0,0.0167660354326835,6,1.0,1.4514826659643931,1.4528708287570429,0.0007768528477128,0.0244482943107593,1000.0,1000.0,(-0.0024836681278882266+0j),(-0.001442253177000725+0j),0.0010414149508875,5.215412306110292,0.0226384054911538,5.192773900619137,0.3611198445702108,0.2423288411742813,1.49020579977311,-2.8267537506924554,1.037987183860456e-06,633.6856128829601,295.15
3,299.15,26.0,4.1463085313072797e-07,3,1.0,0.8164763831212496,0.81647659067454,1.1132471800783423e-07,0.2103186431054099,959.7989949748744,597.9899497487438,(-0.021611875375101328+0j),(-0.018819670100042634+0j),0.0027922052750586,29.30005755398733,-0.0168914866743533,29.316949040661683,0.0993670404912097,0.1480081867491157,0.6713617852750525,-2.94973726793456,4.677893665800982e-07,12060.526408784315,299.15
3,301.15,28.0,-5.078332524794246e-07,3,1.0,0.3148259822952413,0.3148257146510066,2.003670017235569e-07,0.0170596351243977,1000.0,351.75879396984925,(-0.037450719838783585+0j),(-0.016005971235321343+0j),0.0214447486034622,38.30806320759486,0.12301804142751,38.18504516616736,0.1375002980266884,0.1018424433974898,1.350127642657065,-2.4158701344568665,1.5347202444530663e-06,21254.43340446582,299.15
3,303.15,30.0,6.102679438776989e-06,3,1.0,0.7396626124944451,0.7396634050383648,3.439310247149567e-07,0.2615268756856407,899.497487437186,557.7889447236181,(-0.016931116141141275+0j),(-0.01178790992212648+0j),0.0051432062190147,17.914846690542802,0.0844332021765801,17.830413488366222,0.1433416898448768,0.1367754329872836,1.0480075750021842,-2.726105480635961,1.968678303314853e-06,5274.438418788779,303.15
3,305.15,32.0,-7.303523742577513e-10,3,1.0,0.7859004234474039,0.785900423814307,9.180813612579563e-10,0.0194420806786997,391.9597989949749,155.77889447236183,(-0.07873521069686307+0j),(-0.051120655186817625+0j),0.0276145555100454,40.2788573158692,-0.0048930286471763,40.28375034451638,0.083551231299529,0.0767484262852165,1.0886377134174914,-2.155625242022416,6.18939094054959e-07,25454.55425202993,303.15
3,307.15,34.0,1.76758607749009e-11,1,1.0,1.0545950534371257e-13,2.160918818461241e-22,8.839506736831952e-12,0.202098369327644,351.75879396984925,65.32663316582915,(-0.17623407050893894+0j),(-0.11418969596617672+0j),0.0620443745427622,169.4940797813681,-0.1141896959661767,169.6082694773343,0.032326469162469,0.0286214874876841,1.1294475584603745,-1.7622242049612529,1.4724644175558034e-06,382334.1301059878,307.15
3,309.15,36.0,9.391001110615554e-09,3,1.0,0.6330343666849382,0.6330343915186404,1.9778488875536503e-08,0.0264320928597631,773.8693467336684,281.4070351758794,(-0.06083339730688768+0j),(-0.035225176066050745+0j),0.0256082212408369,23.01960183476542,0.0527926602330135,22.966809174532408,0.1035550703663027,0.1033848498650322,1.0016464743286155,-2.448620483895252,1.481878985307485e-06,8237.756675685401,307.15
3,311.15,38.0,-1.2429677502804688,1,0.5,0.0983786594084817,2.429159037884883e-07,0.988475352365081,-1.3756598324598517,135.678391959799,130.6532663316583,(-0.07211212292041051+0j),(1.13330040771179+0j),1.2054125306322006,252.645728813428,1.1576082562314558,251.4881205571965,0.0152975450115414,0.0608418097008119,0.2514314594974532,-2.7157006552065446,1.0408976790240427e-05,1869619.2467604985,311.15
3,313.15,40.0,9.76652092492741e-12,2,1.0,0.508615181288491,0.5086151815529031,1.55432537212079e-11,-0.013843995255782,331.65829145728645,331.65829145728645,(-0.023547143226282655+0j),(-0.07256036908185406+0j),0.0490132258555714,197.05687527598928,-0.0476174822689684,197.10449275825823,0.0224511205160277,0.0214567689370355,1.0463420928803462,-2.501017162401217,4.269417456202741e-07,616371.1820810225,311.15
4,283.15,10.0,1.5547284031868198,4,1.0,0.5230995601489753,0.5237678366206685,0.0004848355002814,1.36211614771504,1000.0,1000.0,(-0.010027338753376096+0j),(-8.800819050605895e-09+0j),0.010027329952557,7.899624220487488,0.0143314735678297,7.885292746919658,0.3581882465420382,0.2776272798405678,1.2901766957041607,-2.889350806976533,1.6999270298663037e-07,892.2723954638444,283.15
4,285.15,12.0,0.2443628171468871,5,1.0,1.1931025261785946,1.193789395769824,0.0007108469967956,0.3289366108937966,1000.0,1000.0,(-0.010019705398398563+0j),(-9.873839127634316e-07+0j),0.0100187180144857,2.221712479249571,0.030411153120285,2.191301326129286,1.4854366482799664,0.4945076236103085,3.003870066623177,-2.5223188568106742,1.8294953726529034e-07,119.04475453577768,283.15
4,287.15,14.0,0.5101706524696981,5,1.0,0.8309751628233414,0.830993804299539,6.285028926763105e-06,0.5759465156951632,1000.0,1000.0,(-0.010439201051704667+0j),(-1.0118004307365917e-09+0j),0.0104392000399042,8.135368068810275,0.0222620985102933,8.113105970299982,0.3530208485024441,0.3256113958002032,1.0841784196000912,-2.9648992415323416,2.167385617545507e-07,1101.4406787752878,287.15
4,289.15,16.0,0.2291284510015807,8,1.0,1.0967673301061982,1.1076001229022825,0.0030869733733899,0.3798746191452408,1000.0,1000.0,(-0.0029982420933401025+0j),(-6.295130737715407e-11+0j),0.0029982420303887,4.683614915398305,0.0700126372708065,4.613602278127498,1.4349838315478047,0.3552876693939794,4.038935080396915,-2.393733127382617,2.841203931442407e-07,391.50160264140897,287.15
4,291.15,18.0,0.000261098197041,3,1.0,0.5730049680468656,0.5730989564082383,3.760027003776619e-05,0.2976602769420325,1000.0,1000.0,(-0.009200095181014011+0j),(-0.006628476220531553+0j),0.0025716189604824,11.153307771697444,0.0245027694815794,11.128805002215865,0.3850686359296241,0.3662123669472801,1.0514899841846646,-2.978194859767055,3.7175199136065313e-07,1656.5226300838133,291.15
4,293.15,20.0,0.1363385632428739,4,1.0,0.7458697130033636,0.7458761140401157,4.6449724664368286e-07,0.1596626073621158,1000.0,949.748743718593,(-0.010380993452843943+0j),(-1.1153682041453002e-07+0j),0.0103808819160235,12.979931516435787,0.0256646212579191,12.954266895177868,0.2918043901030069,0.2737595014094197,1.0659151138159046,-2.9498861075657,3.131650210955792e-07,2990.1354576283525,291.15
4,295.15,22.0,2.4041102264598343e-06,4,1.0,0.9311027436332396,0.9311035470739168,3.786497175512274e-07,0.3631311860361972,914.572864321608,638.1909547738694,(-0.016952357060496723+0j),(-0.012301095477707703+0j),0.004651261582789,9.652791050159877,0.051266265381816,9.60152478477806,0.21817384937467,0.1990388023133957,1.0961372699135583,-2.7650857000393345,6.038842818151195e-07,1756.6937447080766,295.15
4,297.15,24.0,4.634951678081065e-11,3,1.0,0.9960200694259584,0.99602007497613,2.1625278525833846e-10,0.0611353696219314,452.26130653266335,437.18592964824126,(-0.02220847567770215+0j),(-0.055301895066258495+0j),0.0330934193885563,7.579477158686696,-0.0497898501103146,7.629267008797011,0.2652652883865671,0.1734509026430072,1.529339336633665,-2.456162316907437,6.884524450017895e-07,854.246057543026,295.15
4,299.15,26.0,-0.0072523694978604,3,1.0,0.6479166497304798,0.6450146802093415,0.0009920128322913,0.2512309517422675,1000.0,1000.0,(-0.0028070269154520213+0j),(-0.0023607374764022617+0j),0.0004462894390497,32.192734667637204,0.0085129342927065,32.1842217333445,0.1256158207101964,0.1208088245117442,1.0397901081968135,-2.9830543184430955,4.551745104756676e-07,14324.401500710355,299.15
4,301.15,28.0,0.0008052245370896,4,1.0,0.4837433089240536,0.4841184656128081,0.0002360939361157,-0.0341351858896406,1000.0,577.8894472361809,(-0.01973494489186725+0j),(-0.009375777138186932+0j),0.0103591677536803,29.073949022236285,0.1318338066046461,28.94211521563164,0.1237217533250342,0.1130674800947159,1.094229332973489,-2.7227364112270265,1.0355333408588513e-06,12919.62957518798,299.15
4,303.15,30.0,0.1573035542799694,4,1.0,0.7800311182656116,0.7814488123800687,0.0002018787785894,0.4437311747428838,1000.0,1000.0,(-0.0032370297407765293+0j),(-8.906424525615688e-05+0j),0.0031479654955203,19.11233683993699,0.0805972705138281,19.031739569423163,0.1643642603877962,0.1566078538969648,1.0495275702835094,-2.979006148349116,2.781366933383021e-06,5576.018689443773,303.15
4,305.15,32.0,0.3249148277348997,4,1.0,0.7901429485228177,0.7901531469301306,8.38210693547377e-07,0.3498690238105134,1000.0,824.1206030150754,(-0.011073779420081475+0j),(-6.475084997894541e-08+0j),0.0110737146692314,39.62008538916429,0.0736320888033341,39.54645330036095,0.0782030315778789,0.0675560143939854,1.1576028023471063,-2.852431202177311,1.166973361270328e-06,25152.55182684025,303.15
4,307.15,34.0,-0.0095230782766439,1,1.0,1.5482994504903394e-12,8.858020220795819e-09,0.00476150334731,-1.5386840928337937,1000.0,75.37688442211056,(-0.1697616275076919+0j),(-0.011065344169791337+0j),0.1586962833379005,170.11786919602773,-0.0110653441697913,170.12893454019752,0.0236719841855032,0.0988645066606423,0.2394386517980475,-2.4980439241793464,2.112057602573777e-06,351061.2259517681,307.15
4,309.15,36.0,0.0512026205123158,5,1.0,0.8317545412964269,0.8317554487431285,1.0274525809567597e-07,0.0194801059869385,859.2964824120604,814.070351758794,(-0.011320420325822958+0j),(-2.6965818315419545e-08+0j),0.0113203933600046,20.126735913056176,0.0426657121023125,20.084070200953864,0.1016053994921987,0.0912239951924226,1.1138012458002766,-2.863854238815238,2.5600002130889604e-06,8278.72957610671,307.15
4,311.15,38.0,3.6557423754790326e-12,1,1.0,2.7320629867813273e-16,1.0189778123015205e-15,1.8278902797905385e-12,0.159346808227057,271.356783919598,60.30150753768845,(-0.17472353861092368+0j),(-0.1394892153538201+0j),0.0352343232571035,243.3696351145053,-0.1394892153538201,243.5091243298591,0.0169525558813986,0.0224346049339563,0.755643165159544,-1.902011411156838,1.1752879586204933e-06,855164.7163204162,311.15
4,313.15,40.0,-2.416326124406747e-09,2,1.0,0.6682663215784279,0.6682663257901682,7.1269147826247925e-09,-0.0088137723857749,341.70854271356785,331.65829145728645,(-0.023523122688530282+0j),(-0.05684120044830557+0j),0.0333180777597752,157.29735886697233,-0.0529377698422884,157.35029663681462,0.0183281597233572,0.015838097404748,1.1572197881459336,-2.457275007774339,5.499623055168443e-07,455849.56626735686,311.15
5,283.15,10.0,1.7468811043372312,5,1.0,0.7448024414912195,0.7900238734180405,0.0390210140120295,1.6064735740848664,1000.0,1000.0,(-0.002152478710867753+0j),(-7.064764097883471e-09+0j),0.0021524716461036,7.685056216599334,0.0168819392509695,7.668174277348365,0.3582880391329662,0.2703955785318098,1.3250513972099458,-2.877767275620195,1.568362841521833e-07,1191.256256804742,283.15
5,285.15,12.0,0.2229239334259402,4,1.0,1.0601807036236537,1.060225631138649,2.599389443274093e-05,0.4934185062989995,1000.0,1000.0,(-0.009965111799603077+0j),(-1.364450389119236e-07+0j),0.0099649753545641,2.632030130540218,0.0064711185523331,2.625559011987885,1.4984553226251582,0.5010154882876666,2.990836326730072,-2.5242073530478923,1.9843056348080614e-07,142.90288779826108,283.15
5,287.15,14.0,0.0156501338036267,3,1.0,0.5445328020276318,0.5461947958334499,0.00050676706683,0.7270672075953937,1000.0,1000.0,(-0.003769838858225462+0j),(-0.0030859997275924384+0j),0.000683839130633,9.15291415959354,0.0188746227340325,9.13403953685951,0.4376557256477527,0.3330392175224538,1.314126693257215,-2.881362762987723,2.40446963213574e-07,1215.328642542343,287.15
5,289.15,16.0,0.0871574424657573,11,1.0,1.590324606446209,1.610369432008302,0.0069723599046538,0.1616447144287343,1000.0,1000.0,(-0.0013826302360265162+0j),(-5.431261335144391e-09+0j),0.0013826248047651,3.050761497613438,0.0382040186209395,3.0125574789924987,1.4650679824807726,0.3615950239096633,4.051681814202144,-2.392364667892729,2.924207204431943e-07,271.93364554477506,287.15
