replicate,T_K,T_C,ErrEqAb,overlap,jaccard,shannon_mi,shannon_lv,bray_curtis,ErrTraj,t_eq,t_eq_mi,stab_mi,stab_glv,abs_stab_err,react_mi,react_glv,abs_react_err,tau_C,tau_R,epsilon,log10_eps_t_eq,hessian_norm,non_normality
25,283.15,10.0,0.8460857561564235,7,0.875,0.8592119884804792,1.1138322171337072,0.13542818990301406,1.1529413309330512,1000.0,1000.0,(0.0003449955880291623+0j),(-9.954857340922244e-11+0j),0.00034499568757773575,7.140867572447545,0.029988551589880206,7.1108790208576655,0.4947835461240239,0.41884763811548387,1.1812972095299321,-2.927640821929328,1.631115846550013e-07,974.5223586656334
25,285.15,12.0,0.6368160465784186,6,1.0,1.3395001685249972,1.34445852041577,0.00609229073169725,0.5621996911621524,1000.0,1000.0,(-0.008715752337929745+0j),(-3.002232884385655e-07+0j),0.008715452114641307,1.8652588741615113,0.030511007776527516,1.8347478663849837,1.4783897785462252,0.6171921310220476,2.395347743818551,-2.6206314291142996,2.0716110436152255e-07,104.57473862381657
25,287.15,14.0,0.4020969428867728,5,1.0,0.5806275259968188,0.5874550307505735,0.0015691334895049965,0.6383012599374381,1000.0,1000.0,(-0.004644067912261899+0j),(-8.981372449424953e-11+0j),0.004644067822448175,9.984224543876826,0.04555387552109482,9.93867066835573,0.4230824589157467,0.3689710099050102,1.1466550150502806,-2.940567225164189,2.378984396454681e-07,1554.2107509939412
25,289.15,16.0,0.04640611507609582,11,1.0,1.6373186906012012,1.641353584493689,0.002817459296964651,0.07622918118618878,1000.0,1000.0,(-0.0019274509162689052+0j),(-3.4906766979398727e-09+0j),0.0019274474255922072,2.9135739340673013,0.03431267955640421,2.879261254510897,1.4548324524275278,0.30339435273069243,4.795186328728102,-2.319194512587955,2.3952707137622455e-07,317.6847287741189
25,291.15,18.0,1.4898027280484264e-07,3,1.0,0.922389170079032,0.9223892846673811,7.552841896220248e-08,0.10805247870713006,698.4924623115578,467.33668341708545,(-0.03574730891844013+0j),(-0.025672385540767072+0j),0.010074923377673056,8.461698725174955,-0.012481243390110542,8.474179968565066,0.347705077191833,0.3014650618201068,1.153384326172162,-2.6076558268408014,2.597766964023251e-07,1180.3475118407619
25,293.15,20.0,-4.60248477388987e-08,4,1.0,1.1401953794724125,1.14019534021656,3.4557013387231e-08,0.0276375570182258,738.6934673366835,512.5628140703518,(-0.02919281678911382+0j),(-0.01949398727620264+0j),0.009698829512911178,9.578856455056997,0.00859132482301312,9.570265130233983,0.28150667398119683,0.2593545751072732,1.085412408340054,-2.674152313263708,3.4145896780586715e-07,1768.7413953177895
25,295.15,22.0,1.2032980530719962e-08,3,1.0,0.9133718433557614,0.9133718526444031,6.197092353380454e-09,0.42060320071337526,442.21105527638196,396.9849246231156,(-0.029738558681720973+0j),(-0.027857313625709815+0j),0.0018812450560111577,9.502945525213532,-0.0056724548985201744,9.508617980112051,0.3045680220881719,0.20446728532167496,1.4895684735531898,-2.4257135429102066,6.372377784821254e-07,1571.5923668654134
25,297.15,24.0,1.3731004645430173e-08,4,1.0,1.2132192938294313,1.2132193011397918,2.106593393865519e-08,0.08764182798078932,683.4170854271357,432.16080402010056,(-0.036636403598844486+0j),(-0.024940073040048267+0j),0.011696330558796219,7.501454792190511,-0.01952265007676583,7.520977442267277,0.34626813505248244,0.3007444119900224,1.151370137723358,-2.574430413558888,1.3329140244841446e-06,973.5463288986788
25,299.15,26.0,1.6114881862753146e-06,3,1.0,0.9377216447293543,0.937722594235054,8.122792143725987e-07,0.15313392269558737,874.3718592964825,718.5929648241207,(-0.02087539200566944+0j),(-0.015669174482287877+0j),0.005206217523381563,26.376361641046078,-0.012856046372468705,26.389217687418547,0.11507565793679818,0.16744309769988713,0.6872523234313991,-3.0193667442943344,5.458394079935376e-07,9533.264785844724
25,301.15,28.0,-1.540647170436329e-07,3,1.0,0.5533181115531594,0.5533179478592483,1.1764661931953282e-07,0.04731869781271155,683.4170854271357,271.356783919598,(-0.04983926030112538+0j),(-0.0318852812783651+0j),0.017953979022760275,30.132680044493966,0.026276926131765396,30.106403118362202,0.12063259289819152,0.11049544315662362,1.0917426950104976,-2.3954203887298866,9.500808224424584e-07,12787.916911684975
25,303.15,30.0,3.013636713120383e-09,4,1.0,1.1107146330452573,1.110714636826487,6.6291540057333655e-09,0.2156653838114651,502.5125628140704,341.70854271356785,(-0.02938424414305568+0j),(-0.027586678546067552+0j),0.0017975655969881266,15.145860417386238,-0.0010513873074794193,15.146911804693717,0.11553136371569,0.10398536894460386,1.1110348012251323,-2.4879281736262953,1.6711587694781768e-06,4560.3219910272965
25,305.15,32.0,0.27377180606190193,4,1.0,0.5611530038755661,0.561876018202898,9.004793604565052e-05,0.30566581249024377,1000.0,1000.0,(-0.004396893196664814+0j),(-1.2326792383153226e-06+0j),0.004395660517426498,44.54713837297153,0.13014568214911898,44.41699269082241,0.08274487290775041,0.07677822622839348,1.0777127445170178,-2.9674969813530696,6.935120278136406e-07,29465.010935578186
25,307.15,34.0,,0,0.0,-1.232821512085334e-12,0.07175535706726922,0.9999999999982986,-6.891369271845331,155.77889447236183,70.35175879396985,(-0.15904247081689538+0j),(0.05714376952894328+0j),0.21618624034583867,168.88606774686463,0.05714376952894328,168.82892397733568,0.02971876252754194,0.02835148479040238,1.0482259658443855,-1.826820045761084,3.221615310390405e-06,384011.9908750102
25,309.15,36.0,0.12118540381410067,4,1.0,0.8373275894363201,0.8446543769444222,0.001755698222356571,0.11257018746540765,1000.0,1000.0,(-0.0020387936071594+0j),(-0.0012796326180817062+0j),0.0007591609890776939,20.237712637821954,0.038196749752581145,20.19951588806937,0.09595307732476366,0.07930428122133447,1.209935653498494,-2.9172377256121544,4.869199077748749e-06,7842.6525213467285
25,311.15,38.0,,0,0.0,1.2340170723730184e-13,0.2767797729960744,0.9999999999999828,0.9954950567458765,110.55276381909549,95.47738693467338,(-0.10500871870977391+0j),(0.78743269340854+0j),0.892441412118314,241.9681859771779,0.78743269340854,241.18075328376938,0.019149084272246316,0.032859205360310194,0.5827616359638451,-2.2144095707341402,6.238930222150838e-06,737783.9514654303
25,313.15,40.0,1.391431961269011e-10,2,1.0,0.6727415339441046,0.6727415422788157,8.583208007549654e-10,-0.01641256923656364,331.65829145728645,331.65829145728645,(-0.02360829730392805+0j),(-0.061415548753255444+0j),0.037807251449327395,153.12768115425934,-0.058060288096107214,153.18574144235544,0.017944900495682103,0.024229873211008612,0.7406105817973908,-2.6511009462021784,4.3502548783409736e-07,346266.79503727896
26,283.15,10.0,0.005276880738340171,3,1.0,0.8130993854084481,0.8148605128561239,0.0017846240575629326,0.4437152789436235,1000.0,1000.0,(-0.009319905073898457+0j),(-0.007059972848958217+0j),0.0022599322249402393,7.424493797558873,0.00028306068438509695,7.424210736874488,0.5338939621072657,0.43309148863005364,1.2327509917040125,-2.909124639422331,1.5550826766967826e-07,792.789784658788
26,285.15,12.0,0.11513296675817358,4,1.0,1.0330062783101464,1.071166038237756,0.02125077084087624,0.22991210954776828,1000.0,1000.0,(-0.0029106612808881345+0j),(-0.0014938169758148634+0j),0.0014168443050732711,2.585790607627969,0.01068652740475654,2.5751040802232126,1.485773187021051,0.41690307881424166,3.563833568336546,-2.448082585791386,1.8324002533868202e-07,142.0821752849746
26,287.15,14.0,0.48214316612132113,6,1.0,0.6841682068225815,0.6856175783536305,0.0002744780587690762,0.48288889216557335,1000.0,1000.0,(-0.0037748785342618485+0j),(-3.824789382088631e-08+0j),0.0037748402863680276,8.855598773472435,0.04036705912033324,8.815231714352102,0.3951373658897768,0.373751766602949,1.0572187242918014,-2.97583515372743,2.410444952936772e-07,1099.3786466182478
26,289.15,16.0,0.2650696131033579,9,1.0,0.9589023278306972,0.9670993036082147,0.0035877393428201433,0.2933416119171299,1000.0,1000.0,(-0.00390866361501849+0j),(-6.786085860696768e-10+0j),0.003908662936409904,5.2367463924047986,0.05742956662781925,5.179316825776979,1.4400445357524627,0.3820521391069227,3.769235631342574,-2.4237467120613734,2.5970974052926155e-07,437.732949489879
26,291.15,18.0,-2.1216990440170117e-09,2,1.0,0.3370843181584245,0.337084326285807,6.240489774450158e-10,0.4072579449613104,723.6180904522614,572.8643216080402,(-0.018562220956156086+0j),(-0.024480083897706423+0j),0.005917862941550337,12.558854048117352,0.00949966473729498,12.549354383380058,0.32412410638857375,0.21369352139696574,1.5167708607621646,-2.5771317982422146,3.075408031467776e-07,2242.9873886424753
26,293.15,20.0,2.143484553216055e-06,3,1.0,0.8726533874426798,0.8726546090598835,6.645451847422695e-07,0.22261186441093914,1000.0,572.8643216080402,(-0.02067292779842838+0j),(-0.012621849163551965+0j),0.008051078634876415,10.849712075671695,0.001664230643009826,10.848047845028685,0.3193232289246495,0.2999076327422274,1.0647385863603875,-2.7308087816468354,4.239687586405266e-07,1959.7426442729852
26,295.15,22.0,0.011103989964194401,4,1.0,1.0309680476717134,1.0324133386864445,0.00044605226437861254,0.21831214703136204,1000.0,1000.0,(-0.003843157041730858+0j),(-0.0028449311457618156+0j),0.0009982258959690426,8.992439480634994,0.022185599324638323,8.970253881310356,0.28300577527762316,0.2540253848616542,1.1140846235967798,-2.9530818197859,6.002204541382883e-07,1768.8880269864544
